job	pair	arm	config	stop_reason	final_step	final_loss	final_mean_iou	final_view1_iou	final_view2_iou	best_mean_iou	best_mean_iou_step	final_mean_tversky	best_mean_tversky	final_patches	start_patches	max_patches	min_patches	mean_patches	final_mean_spill	final_mean_precision	final_mean_coverage	final_overlap	srd_total_adds	srd_total_splits	srd_total_deletes	total_seconds
neg_sun_moon_srd_nonorm1p25	sun_moon	srd	nonorm1p25	converged	1500	0.111452	0.863553	0.766133	0.960973	0.867043	1425	0.974434	0.976623	16	20	20	16	18.426	0.011265	0.986250	0.872473	0.00001058	0	0	4	12217.547
neg_water_fire_srd_nonorm1p25	water_fire	srd	nonorm1p25	converged	1825	0.148218	0.856216	0.862085	0.850347	0.880164	1525	0.904639	0.943014	17	20	20	17	19.243	0.104804	0.900454	0.946013	0.00016499	0	0	3	10525.169
neg_cat_face_bass_srd_nonorm1p25	cat_face_bass	srd	nonorm1p25	converged	1600	0.155877	0.896629	0.873109	0.920149	0.897128	1350	0.939207	0.944798	16	20	20	16	16.615	0.063331	0.937723	0.953075	0.00000153	0	0	4	8277.151
neg_dance_argument_srd_nonorm1p25	dance_argument	srd	nonorm1p25	converged	3200	0.130187	0.842774	0.798121	0.887428	0.842833	3075	0.952956	0.955333	17	20	20	17	17.651	0.033250	0.963005	0.869840	0.00010094	0	0	3	18500.888
neg_horse_circle_srd_nonorm1p25	horse_circle	srd	nonorm1p25	converged	2025	0.228026	0.869216	0.748331	0.990101	0.887223	1725	0.92666	0.939382	18	20	20	18	18.610	0.072825	0.927010	0.924073	0.00003238	0	0	2	12658.048
neg_acm_scf_srd_nonorm1p25	acm_scf	srd	nonorm1p25	converged	1500	0.414975	0.653614	0.516115	0.791112	0.661347	1075	0.856392	0.867346	19	20	20	19	19.164	0.107598	0.893504	0.735322	0.00001366	0	0	1	9379.952
neg_teapot_droplets_srd_nonorm1p25	teapot_droplets	srd	nonorm1p25	converged	1500	0.165884	0.720211	0.858478	0.581944	0.737483	950	0.846261	0.876944	19	20	20	19	19.984	0.141634	0.853541	0.807581	0.00000968	0	0	1	15557.549
