step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.512,1.716419,0.166917,0.175533,0.158300,20,0.00000232,0
25,26.651,1.430222,0.281167,0.299982,0.262351,20,0.00000000,0
50,193.140,1.114955,0.441610,0.471413,0.411806,23,0.00023397,0
75,222.854,0.868790,0.566110,0.575454,0.556765,23,0.00056685,0
100,414.959,0.698661,0.654101,0.640933,0.667269,26,0.00048745,1
125,448.908,0.554248,0.724993,0.694064,0.755922,26,0.00085081,2
150,645.485,0.489926,0.760290,0.716195,0.804386,26,0.00003567,3
175,679.548,0.462165,0.773239,0.733710,0.812767,26,0.00006608,2
200,899.648,0.401125,0.806835,0.764465,0.849205,29,0.00012323,1
225,937.648,0.362447,0.828800,0.778967,0.878632,29,0.00029180,3
250,1180.373,0.334634,0.844604,0.779444,0.909764,32,0.00005330,4
275,1221.750,0.312892,0.854514,0.781711,0.927317,32,0.00004405,4
300,1481.569,0.289625,0.867095,0.790705,0.943485,34,0.00008339,3
325,1525.127,0.262040,0.878790,0.810222,0.947358,34,0.00040353,4
350,1793.502,0.249517,0.884568,0.818421,0.950714,33,0.00070775,5
375,1835.489,0.231248,0.892968,0.830036,0.955900,33,0.00091539,4
400,2088.508,0.218740,0.898961,0.834119,0.963802,32,0.00100327,3
425,2129.303,0.219539,0.898154,0.832302,0.964006,32,0.00123910,2
450,2379.602,0.219569,0.898431,0.832549,0.964313,31,0.00120159,3
475,2418.681,0.214213,0.902689,0.841480,0.963899,31,0.00117956,3
500,2657.423,0.206018,0.905936,0.846052,0.965821,30,0.00129597,2
525,2695.537,0.195888,0.909541,0.854387,0.964694,30,0.00118649,2
550,2946.351,0.196916,0.910262,0.860222,0.960303,30,0.00099221,2
575,2984.908,0.191675,0.912209,0.865614,0.958805,30,0.00104732,3
600,3221.987,0.196792,0.909792,0.864616,0.954968,30,0.00098977,3
625,3260.290,0.191526,0.912683,0.868072,0.957294,30,0.00102677,3
650,3489.328,0.222478,0.899279,0.848068,0.950491,28,0.00001000,3
675,3525.741,0.200105,0.907849,0.857131,0.958568,28,0.00042649,1
