step,loss
1,0.578752
10,0.467809
20,0.392123
30,0.340502
40,0.293004
50,0.254125
60,0.206993
70,0.181641
80,0.165561
90,0.154692
100,0.147552
110,0.140301
120,0.135544
130,0.131236
140,0.127506
150,0.123911
160,0.119063
170,0.117271
180,0.116085
190,0.115091
200,0.111498
210,0.109480
220,0.107730
230,0.106310
240,0.104970
250,0.104288
260,0.104450
270,0.100664
280,0.090704
290,0.084024
300,0.083567
310,0.082161
320,0.080530
330,0.078289
340,0.076047
350,0.076223
360,0.074731
370,0.073915
380,0.073919
390,0.075403
400,0.074578
410,0.073440
420,0.071334
430,0.069855
440,0.069810
450,0.068755
460,0.068565
470,0.066762
480,0.065456
490,0.064158
500,0.064696
510,0.062311
520,0.062043
530,0.061361
540,0.060289
550,0.060651
560,0.060610
570,0.061069
580,0.061440
590,0.062036
600,0.061097
610,0.061963
620,0.060943
630,0.060627
640,0.060723
650,0.059965
660,0.060474
670,0.060720
680,0.060859
690,0.060471
700,0.059011
710,0.058178
720,0.057656
730,0.057138
740,0.059120
750,0.058001
760,0.057851
770,0.056826
780,0.056491
790,0.056184
800,0.056307
810,0.055612
820,0.055599
830,0.055732
840,0.056924
850,0.056548
860,0.057369
870,0.055605
880,0.055498
890,0.057102
900,0.056597
910,0.055939
920,0.056059
930,0.057580
940,0.055915
950,0.056953
960,0.055915
970,0.055576
980,0.056654
990,0.055919
1000,0.055262
1010,0.055109
1020,0.056627
1030,0.056110
1040,0.056368
1050,0.055482
1060,0.055660
1070,0.056490
1080,0.055947
1090,0.054137
1100,0.055518
1110,0.056032
1120,0.056281
1130,0.055284
1140,0.056430
1150,0.054997
1160,0.053891
1170,0.053440
1180,0.053353
1190,0.053503
1200,0.051931
1210,0.052343
1220,0.053377
1230,0.052561
1240,0.053115
1250,0.052882
1260,0.053118
1270,0.053278
1280,0.053052
1290,0.052904
1300,0.053667
1310,0.053369
1320,0.053574
1330,0.054508
1340,0.053895
1350,0.054526
1360,0.055231
1370,0.055918
1380,0.054805
1390,0.054807
1400,0.053996
1410,0.053434
1420,0.052481
1430,0.053044
1440,0.054295
1450,0.054596
1460,0.054110
1470,0.053760
1480,0.053914
1490,0.053671
1500,0.053524
1510,0.053522
1520,0.052377
1530,0.052282
1540,0.052584
1550,0.052280
1560,0.052617
1570,0.053894
1580,0.054172
1590,0.054426
1600,0.053682
1610,0.053292
1620,0.055024
1630,0.053647
1640,0.052708
1650,0.053934
1660,0.053122
1670,0.053380
1680,0.053789
1690,0.055305
1700,0.054896
1710,0.053890
1720,0.053517
1730,0.054052
1740,0.055406
1750,0.055291
1760,0.054763
1770,0.054123
1780,0.054178
1790,0.053640
1800,0.053942
1810,0.055084
1820,0.055553
1830,0.057111
1840,0.055871
1850,0.055213
1860,0.054383
1870,0.054083
1880,0.053828
1890,0.053002
1900,0.053099
1910,0.053245
1920,0.052548
1930,0.053926
1940,0.053283
1950,0.053029
1960,0.053745
1970,0.052867
1980,0.052508
1990,0.053878
2000,0.053130
