step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
1050,6073.961,0.109505,0.846515,0.923301,0.769729,33,0.00001716,1,0.115300,0.012522,0.218077,0.899040,0.986782,0.811297,0.936226,0.934863,0.937590,0.002751,0.012451,0.014129,0.014768,0.000000
1075,6117.491,0.108931,0.847388,0.924685,0.770091,33,0.00001950,1,0.115006,0.011575,0.218436,0.899470,0.987776,0.811163,0.936848,0.935389,0.938307,0.002577,0.012522,0.013893,0.014864,0.000000
1100,6388.749,0.107332,0.849265,0.929299,0.769231,32,0.00002200,0,0.116883,0.012101,0.221664,0.898219,0.987297,0.809141,0.940143,0.940545,0.939742,0.002879,0.012679,0.013108,0.014885,0.000000
1125,6430.288,0.110979,0.844036,0.925707,0.762365,32,0.00001500,1,0.119171,0.012733,0.225610,0.896052,0.986600,0.805504,0.935927,0.937493,0.934362,0.002880,0.012895,0.013748,0.015354,0.000000
1150,6699.781,0.110038,0.844306,0.926034,0.762577,32,0.00002949,0,0.114628,0.010102,0.219154,0.899278,0.989316,0.809241,0.932544,0.935389,0.929699,0.002298,0.012720,0.013698,0.015466,0.000000
1175,6741.501,0.107664,0.846908,0.928177,0.765639,32,0.00001116,1,0.116125,0.010944,0.221306,0.898547,0.988471,0.808623,0.936707,0.938335,0.935079,0.002356,0.012726,0.013184,0.015161,0.000000
1200,7016.396,0.106358,0.849768,0.930191,0.769344,32,0.00002166,1,0.115312,0.011470,0.219154,0.899279,0.987956,0.810601,0.939405,0.940861,0.937948,0.002546,0.012672,0.012850,0.014989,0.000000
1225,7058.158,0.108399,0.847635,0.928973,0.766298,32,0.00001064,1,0.122158,0.011891,0.232425,0.895004,0.987508,0.802499,0.942212,0.940019,0.944405,0.002474,0.013329,0.012975,0.015254,0.000000
1250,7327.222,0.107752,0.850016,0.925648,0.774383,32,0.00010238,1,0.115735,0.010523,0.220947,0.899727,0.988875,0.810578,0.940435,0.935389,0.945481,0.002347,0.012749,0.013704,0.014642,0.000000
1275,7369.048,0.106925,0.851324,0.926705,0.775943,32,0.00012470,1,0.113688,0.010733,0.216643,0.901010,0.988670,0.813350,0.940349,0.936652,0.944046,0.002377,0.012667,0.013410,0.014680,0.000000
1300,7641.080,0.106418,0.850706,0.928765,0.772647,32,0.00014708,2,0.114965,0.010418,0.219512,0.900037,0.989021,0.811053,0.940347,0.938440,0.942253,0.002345,0.012794,0.013080,0.014788,0.000000
1325,7683.021,0.110539,0.845445,0.926647,0.764244,32,0.00012600,2,0.122612,0.011365,0.233859,0.894649,0.988019,0.801280,0.940074,0.937178,0.942970,0.002356,0.013612,0.013291,0.015542,0.000000
1350,7954.338,0.111250,0.844125,0.929270,0.758980,32,0.00014425,2,0.124922,0.011681,0.238164,0.892768,0.987728,0.797808,0.939933,0.940124,0.939742,0.002354,0.013975,0.012819,0.016066,0.000000
1375,7996.580,0.113203,0.842294,0.928118,0.756469,32,0.00015115,2,0.129532,0.011575,0.247489,0.890026,0.987821,0.792231,0.941274,0.938861,0.943687,0.002465,0.014312,0.013092,0.016219,0.000000
1400,8265.625,0.113779,0.840896,0.926385,0.755408,32,0.00011487,3,0.127086,0.010628,0.243544,0.891446,0.988775,0.794118,0.937807,0.936231,0.939383,0.002200,0.014249,0.013352,0.016323,0.000000
1425,8307.667,0.112735,0.844744,0.930155,0.759334,32,0.00014440,2,0.129934,0.010944,0.248924,0.890293,0.988496,0.792091,0.944342,0.940335,0.948350,0.002463,0.014515,0.012822,0.016234,0.000000
1450,8579.492,0.117118,0.841325,0.926064,0.756586,32,0.00013461,2,0.132937,0.013364,0.252511,0.887779,0.985959,0.789600,0.943037,0.938440,0.947633,0.002980,0.014812,0.013586,0.016526,0.000000
1475,8620.948,0.119187,0.836758,0.929651,0.743865,32,0.00014700,1,0.140601,0.009681,0.271521,0.883375,0.989791,0.776959,0.942245,0.938651,0.945839,0.002206,0.015925,0.012953,0.017676,0.000000
1500,8892.684,0.127357,0.827519,0.921648,0.733389,32,0.00026373,4,0.149394,0.013996,0.284792,0.876575,0.985245,0.767904,0.938400,0.934547,0.942253,0.002967,0.016477,0.014334,0.018334,0.000000
