step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.374,0.158106,0.174615,0.141598,1.753460,20
25,26.690,0.290270,0.326570,0.253970,1.407805,20
50,52.541,0.445019,0.483831,0.406207,1.101679,20
75,78.647,0.589178,0.624660,0.553697,0.830361,20
100,104.824,0.689122,0.706697,0.671546,0.628831,20
125,131.034,0.743743,0.731973,0.755512,0.516614,20
150,157.192,0.773338,0.738611,0.808066,0.447150,20
175,182.746,0.793710,0.745557,0.841864,0.403528,20
200,208.255,0.810207,0.755821,0.864593,0.373770,20
225,233.326,0.815841,0.758425,0.873258,0.361879,20
250,258.521,0.818138,0.759517,0.876758,0.354230,20
275,283.765,0.821605,0.762205,0.881004,0.346835,20
300,309.555,0.823584,0.763319,0.883848,0.339558,20
325,335.163,0.825552,0.765201,0.885903,0.335051,20
350,361.133,0.827324,0.765767,0.888882,0.330137,20
375,387.088,0.827652,0.764757,0.890547,0.327932,20
400,413.119,0.829658,0.767405,0.891912,0.325100,20
425,439.065,0.830895,0.771690,0.890100,0.323046,20
450,465.057,0.830592,0.772391,0.888794,0.324347,20
475,491.072,0.829983,0.770682,0.889285,0.325629,20
500,516.983,0.831655,0.771038,0.892272,0.321943,20
525,542.972,0.832515,0.772803,0.892227,0.319032,20
550,568.767,0.832345,0.771308,0.893381,0.319036,20
575,594.581,0.835877,0.775877,0.895877,0.312842,20
600,620.483,0.834738,0.774534,0.894942,0.315004,20
625,646.286,0.836025,0.776681,0.895370,0.313974,20
650,672.263,0.835581,0.776115,0.895046,0.314716,20
675,698.230,0.838336,0.778091,0.898580,0.308488,20
700,724.080,0.838185,0.777494,0.898877,0.309055,20
725,750.123,0.838263,0.776976,0.899551,0.307343,20
750,776.039,0.837278,0.776399,0.898157,0.308898,20
775,802.015,0.840082,0.778618,0.901545,0.305064,20
800,828.016,0.841065,0.780183,0.901948,0.303100,20
825,853.959,0.840134,0.779706,0.900561,0.303983,20
850,879.880,0.842000,0.779412,0.904589,0.300663,20
875,905.930,0.841864,0.776072,0.907656,0.302259,20
900,931.997,0.843222,0.774016,0.912429,0.299398,20
925,958.020,0.842463,0.770955,0.913971,0.300550,20
950,983.909,0.841835,0.770815,0.912854,0.301244,20
975,1009.685,0.843883,0.773526,0.914240,0.298055,20
1000,1035.363,0.843803,0.774602,0.913003,0.298824,20
1025,1061.242,0.839886,0.770321,0.909451,0.308789,20
1050,1087.138,0.842056,0.772434,0.911677,0.304212,20
