step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.385,0.161199,0.164435,0.157964,1.489803,20
25,26.995,0.289616,0.296332,0.282899,1.183346,20
50,53.055,0.426468,0.416464,0.436471,0.944867,20
75,79.338,0.539612,0.504586,0.574638,0.752339,20
100,105.822,0.619495,0.599784,0.639205,0.628683,20
125,132.516,0.678975,0.663705,0.694245,0.536871,20
150,159.059,0.712206,0.677949,0.746463,0.482000,20
175,185.388,0.726902,0.677103,0.776700,0.451743,20
200,211.680,0.736890,0.682206,0.791574,0.436740,20
225,238.046,0.743793,0.680988,0.806598,0.419553,20
250,264.048,0.749342,0.676428,0.822256,0.404255,20
275,289.652,0.758005,0.676267,0.839743,0.389170,20
300,315.472,0.765329,0.678401,0.852256,0.371529,20
325,341.729,0.774549,0.684329,0.864769,0.357422,20
350,368.203,0.783625,0.690199,0.877051,0.340480,20
375,394.082,0.793973,0.698919,0.889027,0.323834,20
400,419.894,0.798762,0.705122,0.892401,0.317666,20
425,445.643,0.808646,0.715078,0.902214,0.298147,20
450,471.571,0.816331,0.721143,0.911518,0.284426,20
475,497.369,0.819596,0.726181,0.913012,0.278717,20
500,523.370,0.823537,0.728447,0.918627,0.270785,20
525,549.231,0.826514,0.732510,0.920519,0.266191,20
550,575.334,0.828385,0.734948,0.921821,0.265262,20
575,601.665,0.831700,0.740516,0.922885,0.258079,20
600,627.984,0.833524,0.741312,0.925736,0.255471,20
625,654.102,0.834399,0.742725,0.926074,0.251996,20
650,680.098,0.834106,0.740821,0.927391,0.253002,20
675,705.814,0.837151,0.743725,0.930577,0.249848,20
700,731.620,0.838833,0.743904,0.933763,0.246323,20
725,757.335,0.839322,0.743685,0.934958,0.244250,20
750,783.127,0.837888,0.739762,0.936014,0.244650,20
775,808.828,0.840655,0.743720,0.937590,0.241647,20
800,834.595,0.839872,0.740060,0.939685,0.241765,20
825,860.336,0.841865,0.742715,0.941014,0.240969,20
850,886.240,0.839397,0.738027,0.940767,0.247176,20
875,912.028,0.842412,0.740128,0.944696,0.237496,20
900,937.877,0.840916,0.737206,0.944627,0.239275,20
925,963.731,0.843427,0.741839,0.945014,0.237944,20
950,989.566,0.843453,0.741032,0.945875,0.237465,20
975,1015.199,0.842473,0.738352,0.946594,0.236187,20
1000,1040.843,0.845490,0.742163,0.948817,0.234458,20
1025,1066.258,0.843611,0.738990,0.948233,0.234392,20
1050,1091.987,0.845670,0.743699,0.947642,0.233040,20
1075,1117.876,0.847931,0.744157,0.951705,0.229502,20
1100,1143.785,0.845562,0.738437,0.952688,0.229617,20
1125,1169.395,0.847502,0.741734,0.953270,0.228272,20
1150,1195.307,0.848785,0.744093,0.953476,0.226629,20
1175,1221.398,0.848535,0.742225,0.954844,0.225214,20
1200,1247.578,0.847769,0.738391,0.957148,0.229691,20
1225,1273.647,0.848892,0.741036,0.956748,0.224020,20
1250,1299.811,0.850558,0.742849,0.958268,0.222260,20
1275,1325.878,0.848535,0.738284,0.958785,0.222476,20
1300,1351.973,0.851630,0.742041,0.961220,0.221951,20
1325,1377.965,0.850974,0.741454,0.960494,0.222895,20
1350,1403.950,0.850709,0.740329,0.961088,0.221609,20
1375,1430.154,0.851219,0.742076,0.960363,0.221660,20
1400,1456.173,0.852261,0.742505,0.962016,0.218194,20
1425,1482.051,0.851584,0.741359,0.961809,0.217664,20
1450,1508.012,0.852912,0.743357,0.962466,0.217356,20
1475,1533.850,0.852460,0.741982,0.962939,0.218114,20
1500,1559.847,0.852073,0.742070,0.962077,0.218639,20
1525,1585.781,0.849656,0.736373,0.962939,0.225094,20
1550,1611.947,0.853954,0.745234,0.962673,0.221178,20
1575,1638.015,0.852796,0.742656,0.962936,0.221543,20
1600,1664.090,0.851297,0.740444,0.962150,0.224024,20
