step,loss
1,0.892614
10,0.737104
20,0.628348
30,0.579442
40,0.538786
50,0.500133
60,0.458335
70,0.427624
80,0.398738
90,0.374076
100,0.351763
110,0.320148
120,0.305344
130,0.288691
140,0.272177
150,0.251297
160,0.226062
170,0.207349
180,0.194896
190,0.184929
200,0.176241
210,0.167961
220,0.159760
230,0.153411
240,0.150598
250,0.145345
260,0.142510
270,0.140534
280,0.139324
290,0.133300
300,0.134144
310,0.127176
320,0.124708
330,0.124499
340,0.119941
350,0.119160
360,0.122822
370,0.121864
380,0.118881
390,0.121146
400,0.119214
410,0.116009
420,0.118578
430,0.117899
440,0.119358
450,0.121547
460,0.112063
470,0.109775
480,0.109990
490,0.111741
500,0.109149
510,0.113153
520,0.110629
530,0.111467
540,0.110942
550,0.110515
560,0.110530
570,0.108249
580,0.107624
590,0.110574
600,0.108624
610,0.108555
620,0.106445
630,0.106778
640,0.107527
650,0.106677
660,0.104965
670,0.105922
680,0.103347
690,0.104903
700,0.104871
710,0.103056
720,0.102342
730,0.107345
740,0.106418
750,0.108724
760,0.111442
770,0.111257
780,0.105743
790,0.104318
800,0.104360
810,0.104372
820,0.100965
830,0.100621
840,0.099993
850,0.100931
860,0.106050
870,0.102280
880,0.101387
890,0.099101
900,0.098404
910,0.098411
920,0.097793
930,0.094860
940,0.098046
950,0.097426
960,0.095756
970,0.098511
980,0.100397
990,0.100543
1000,0.103369
