step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
300,1227.097,0.204525,0.724259,0.672162,0.776356,21,0.00004553,2,0.075095,0.095874,0.054317,0.911302,0.884834,0.937770,0.777565,0.736604,0.818525,0.010114,0.006354,0.034609,0.025321,0.010000
325,1253.973,0.199939,0.729411,0.671479,0.787344,21,0.00004996,2,0.071794,0.094847,0.048741,0.914995,0.885728,0.944262,0.780443,0.735167,0.825719,0.009819,0.005890,0.034556,0.024225,0.010000
350,1425.892,0.197961,0.733660,0.671773,0.795548,21,0.00013910,2,0.074656,0.098953,0.050360,0.912482,0.881805,0.943159,0.786929,0.738247,0.835612,0.010308,0.005952,0.034732,0.023093,0.010000
375,1452.832,0.192567,0.742852,0.678431,0.807272,21,0.00005943,3,0.076480,0.099364,0.053597,0.911579,0.882439,0.940720,0.798191,0.745843,0.850540,0.010459,0.006278,0.034083,0.021724,0.010000
400,1624.785,0.193189,0.743055,0.680483,0.805627,21,0.00009355,4,0.076439,0.104496,0.048381,0.911879,0.877938,0.945821,0.798098,0.751591,0.844604,0.010896,0.005862,0.033888,0.022108,0.010000
425,1651.141,0.193078,0.748026,0.692624,0.803429,21,0.00003605,2,0.079448,0.099364,0.059532,0.909603,0.884570,0.934637,0.806352,0.761445,0.851259,0.010793,0.007183,0.032909,0.022453,0.010000
450,1821.378,0.191488,0.748149,0.693121,0.803178,21,0.00006231,3,0.079931,0.107165,0.052698,0.909397,0.877465,0.941330,0.806451,0.767399,0.845504,0.011262,0.006374,0.032683,0.022314,0.010000
475,1847.516,0.195249,0.746247,0.689956,0.802538,21,0.00005357,2,0.085365,0.107781,0.062950,0.903845,0.876412,0.931278,0.808688,0.764319,0.853058,0.011219,0.007637,0.033023,0.022620,0.010000
500,2011.259,0.193961,0.752266,0.696021,0.808511,20,0.00000751,4,0.089729,0.114350,0.065108,0.900610,0.871511,0.929709,0.818381,0.775611,0.861151,0.012177,0.007799,0.032749,0.021915,0.010000
525,2036.176,0.193362,0.752106,0.696780,0.807432,20,0.00002663,4,0.090268,0.115787,0.064748,0.900168,0.870375,0.929961,0.818585,0.777458,0.859712,0.012185,0.007644,0.032595,0.021938,0.010000
550,2196.162,0.190449,0.754108,0.696172,0.812043,20,0.00002647,1,0.086478,0.115582,0.057374,0.903910,0.870456,0.937365,0.817635,0.776637,0.858633,0.012191,0.006824,0.032646,0.021323,0.010000
575,2220.818,0.190377,0.754618,0.698182,0.811054,20,0.00006683,2,0.087902,0.118251,0.057554,0.902791,0.868463,0.937119,0.819238,0.780743,0.857734,0.012400,0.006859,0.032391,0.021423,0.010000
600,2376.006,0.180901,0.760898,0.706419,0.815377,19,0.00001724,2,0.079253,0.103470,0.055036,0.911344,0.882818,0.939870,0.819882,0.779511,0.860252,0.010696,0.006467,0.030992,0.020723,0.010000
625,2400.218,0.175223,0.767183,0.713060,0.821306,19,0.00002613,2,0.073576,0.100390,0.046763,0.917491,0.886569,0.948413,0.822178,0.784644,0.859712,0.010456,0.005605,0.030219,0.020152,0.010000
650,2549.270,0.174256,0.769072,0.712873,0.825271,18,0.00001946,2,0.072587,0.100390,0.044784,0.918584,0.886543,0.950625,0.823334,0.784439,0.862230,0.010509,0.005481,0.030341,0.019745,0.010000
675,2572.116,0.175180,0.766389,0.713752,0.819026,18,0.00001832,2,0.072126,0.098748,0.045504,0.918853,0.888166,0.949541,0.820264,0.784233,0.856295,0.010214,0.005552,0.030087,0.020419,0.010000
700,2716.067,0.174753,0.769707,0.714789,0.824625,18,0.00000692,3,0.074665,0.106344,0.042986,0.916932,0.881465,0.952400,0.825437,0.790803,0.860072,0.011085,0.005308,0.030238,0.019815,0.010000
725,2739.053,0.170938,0.773640,0.718738,0.828542,18,0.00002370,1,0.072382,0.099979,0.044784,0.919273,0.887736,0.950810,0.828122,0.790597,0.865647,0.010565,0.005394,0.029754,0.019240,0.010000
750,2883.409,0.168655,0.779803,0.728492,0.831113,18,0.00001135,1,0.077840,0.102443,0.053237,0.914771,0.886874,0.942669,0.839240,0.803121,0.875360,0.010715,0.006375,0.028681,0.018990,0.010000
775,2905.397,0.165551,0.787879,0.742170,0.833588,18,0.00000077,1,0.079652,0.101211,0.058094,0.914007,0.889808,0.938205,0.849650,0.817286,0.882014,0.010714,0.007193,0.027291,0.018940,0.010000
800,3047.136,0.157279,0.803010,0.762750,0.843270,18,0.00003553,0,0.081941,0.098953,0.064928,0.913494,0.894414,0.932574,0.868124,0.838226,0.898022,0.010646,0.008036,0.025172,0.017904,0.010000
825,3069.210,0.154661,0.809791,0.768819,0.850764,18,0.00000805,0,0.092055,0.112708,0.071403,0.905472,0.883588,0.927356,0.883491,0.855471,0.911511,0.011650,0.008698,0.024312,0.017066,0.010000
850,3216.790,0.148949,0.817436,0.783014,0.851858,18,0.00031809,1,0.085921,0.102238,0.069604,0.911559,0.894088,0.929030,0.887109,0.863067,0.911151,0.010870,0.008645,0.022814,0.017004,0.010000
875,3239.032,0.153714,0.811504,0.780275,0.842732,18,0.00005859,0,0.088450,0.105317,0.071583,0.908865,0.891175,0.926555,0.882754,0.862451,0.903058,0.011140,0.008946,0.023009,0.018173,0.010000
900,3387.878,0.156433,0.805160,0.783925,0.826395,18,0.00005431,2,0.082712,0.098337,0.067086,0.913399,0.897496,0.929303,0.871424,0.861014,0.881835,0.010448,0.008375,0.022689,0.020031,0.010000
925,3410.661,0.159359,0.802277,0.778891,0.825663,18,0.00014525,4,0.088809,0.106754,0.070863,0.907804,0.889807,0.925800,0.873107,0.862041,0.884173,0.010976,0.008786,0.023028,0.020177,0.010000
950,3554.837,0.152603,0.809118,0.786248,0.831988,18,0.00031498,1,0.084086,0.098748,0.069424,0.912520,0.897419,0.927620,0.876818,0.863888,0.889748,0.010216,0.008510,0.022145,0.019286,0.010000
975,3577.000,0.148453,0.816494,0.783638,0.849350,18,0.00011730,1,0.083275,0.101622,0.064928,0.913852,0.894681,0.933024,0.883884,0.863272,0.904496,0.010710,0.008145,0.022711,0.017318,0.010000
1000,3722.493,0.146547,0.818138,0.783572,0.852703,18,0.00006233,2,0.083493,0.102238,0.064748,0.913794,0.894155,0.933432,0.885798,0.863683,0.907914,0.010679,0.008037,0.022586,0.016891,0.010000
1025,3744.906,0.145485,0.820030,0.786487,0.853572,18,0.00006236,1,0.082454,0.099979,0.064928,0.914869,0.896405,0.933333,0.887056,0.865120,0.908993,0.010520,0.008113,0.022330,0.016834,0.010000
1050,3889.663,0.145331,0.818658,0.782828,0.854487,18,0.00006511,1,0.080862,0.097516,0.064209,0.916058,0.898069,0.934048,0.884260,0.859166,0.909353,0.010261,0.008002,0.022661,0.016636,0.010000
1075,3911.986,0.144167,0.816349,0.781705,0.850992,18,0.00009753,2,0.077825,0.086225,0.069424,0.918468,0.907814,0.929122,0.879589,0.849107,0.910072,0.009071,0.008318,0.022624,0.016714,0.010000
1100,4059.858,0.140749,0.820328,0.782642,0.858015,18,0.00015040,1,0.074162,0.088072,0.060252,0.922076,0.906270,0.937882,0.880641,0.851571,0.909712,0.009090,0.007493,0.022472,0.016118,0.010000
1125,4082.192,0.137142,0.821959,0.781096,0.862822,18,0.00011368,1,0.070078,0.086019,0.054137,0.925877,0.907932,0.943822,0.878909,0.848286,0.909532,0.008808,0.006706,0.022500,0.015431,0.010000
1150,4226.798,0.135059,0.824908,0.785660,0.864155,18,0.00012523,2,0.068770,0.082324,0.055216,0.927319,0.911732,0.942905,0.881105,0.850339,0.911871,0.008608,0.006673,0.022172,0.015179,0.010000
1175,4248.766,0.133918,0.825915,0.785552,0.866279,18,0.00009861,2,0.067267,0.082735,0.051799,0.928780,0.911351,0.946208,0.880848,0.850544,0.911151,0.008592,0.006373,0.022158,0.014976,0.010000
1200,4390.594,0.134671,0.824388,0.781687,0.867089,18,0.00014097,3,0.068318,0.085198,0.051439,0.927662,0.908731,0.946592,0.879988,0.848286,0.911691,0.008695,0.006405,0.022449,0.014859,0.010000
1225,4411.903,0.131532,0.827421,0.789054,0.865789,18,0.00017659,2,0.066125,0.080271,0.051978,0.929973,0.913934,0.946012,0.881592,0.852392,0.910791,0.008207,0.006397,0.021544,0.014957,0.010000
1250,4554.248,0.129767,0.830935,0.792134,0.869736,18,0.00016401,1,0.065598,0.080476,0.050719,0.930736,0.914054,0.947417,0.884865,0.855882,0.913849,0.008323,0.006272,0.021319,0.014600,0.010000
1275,4576.053,0.130653,0.830153,0.791367,0.868940,18,0.00008847,1,0.067099,0.084377,0.049820,0.929346,0.910477,0.948215,0.885185,0.858140,0.912230,0.008665,0.006197,0.021454,0.014645,0.010000
1300,4720.773,0.129709,0.832751,0.795721,0.869781,18,0.00011809,2,0.067728,0.084377,0.051079,0.929004,0.910923,0.947084,0.888535,0.862862,0.914209,0.008795,0.006275,0.021135,0.014539,0.010000
1325,4743.036,0.128546,0.831894,0.795042,0.868746,18,0.00013548,2,0.067214,0.084788,0.049640,0.929431,0.910490,0.948373,0.887161,0.862451,0.911871,0.008627,0.006010,0.020958,0.014541,0.010000
1350,4887.996,0.125985,0.833417,0.796745,0.870090,18,0.00017824,4,0.064336,0.084788,0.043885,0.932287,0.910664,0.953910,0.886286,0.864299,0.908273,0.008706,0.005235,0.020754,0.014229,0.010000
1375,4909.794,0.122327,0.837176,0.796745,0.877608,18,0.00016289,2,0.059660,0.084788,0.034532,0.937011,0.910664,0.963359,0.886106,0.864299,0.907914,0.008808,0.004167,0.020853,0.013397,0.010000
1400,5053.067,0.124480,0.834778,0.792271,0.877285,18,0.00017105,3,0.061186,0.089099,0.033273,0.935499,0.906405,0.964593,0.884668,0.862862,0.906475,0.009199,0.004040,0.021425,0.013409,0.010000
1425,5074.914,0.120464,0.838138,0.796331,0.879944,18,0.00016231,2,0.058901,0.085609,0.032194,0.937832,0.909896,0.965768,0.886389,0.864504,0.908273,0.008606,0.003856,0.020834,0.013052,0.010000
1450,5218.771,0.120551,0.838538,0.798710,0.878367,18,0.00017406,2,0.058595,0.082119,0.035072,0.938045,0.913232,0.962857,0.886736,0.864299,0.909173,0.008447,0.004188,0.020609,0.013217,0.010000
1475,5240.747,0.122256,0.836792,0.799278,0.874306,18,0.00019772,3,0.058532,0.081092,0.035971,0.938004,0.914205,0.961803,0.884925,0.864094,0.905755,0.008421,0.004282,0.020676,0.013678,0.010000
1500,5385.720,0.117847,0.841887,0.805857,0.877917,18,0.00018925,3,0.056194,0.079655,0.032734,0.940640,0.916126,0.965154,0.888351,0.870047,0.906655,0.008290,0.003874,0.019922,0.013234,0.010000
1525,5407.859,0.117576,0.840971,0.800607,0.881335,18,0.00015616,4,0.055628,0.082119,0.029137,0.941148,0.913420,0.968876,0.886683,0.866352,0.907014,0.008457,0.003465,0.020401,0.012794,0.010000
1550,5550.032,0.119365,0.840411,0.802467,0.878355,18,0.00012969,2,0.056964,0.081913,0.032014,0.939836,0.913786,0.965887,0.887337,0.868200,0.906475,0.008492,0.003883,0.020262,0.013308,0.010000
1575,5572.046,0.116502,0.842975,0.804869,0.881081,18,0.00012732,1,0.055462,0.079450,0.031475,0.941371,0.916216,0.966526,0.888814,0.868815,0.908813,0.008244,0.003683,0.019956,0.012884,0.010000
1600,5718.073,0.112698,0.846134,0.811864,0.880404,18,0.00012351,3,0.050522,0.069390,0.031655,0.946157,0.925991,0.966322,0.888236,0.868200,0.908273,0.007229,0.003719,0.019090,0.012973,0.010000
1625,5740.597,0.113321,0.846305,0.811661,0.880948,18,0.00013623,1,0.051126,0.070417,0.031835,0.945595,0.925027,0.966163,0.888904,0.868815,0.908993,0.007370,0.003829,0.019189,0.012953,0.010000
1650,5885.201,0.115028,0.845962,0.811708,0.880216,18,0.00018750,3,0.052064,0.069596,0.034532,0.944626,0.925788,0.963463,0.889406,0.868200,0.910612,0.007437,0.004274,0.019263,0.013180,0.010000
1675,5907.769,0.111971,0.849026,0.812955,0.885097,18,0.00017375,2,0.052166,0.071238,0.033094,0.944728,0.924384,0.965072,0.892628,0.870868,0.914388,0.007422,0.003997,0.019019,0.012554,0.010000
1700,6050.949,0.111917,0.848542,0.815754,0.881329,18,0.00019098,3,0.051101,0.068569,0.033633,0.945734,0.927074,0.964395,0.891330,0.871690,0.910971,0.007157,0.004069,0.018675,0.012973,0.010000
1725,6073.715,0.113005,0.848457,0.814417,0.882497,18,0.00022829,1,0.051241,0.070827,0.031655,0.945643,0.924886,0.966399,0.891266,0.872100,0.910432,0.007457,0.003926,0.018965,0.012959,0.010000
1750,6222.140,0.114399,0.847363,0.817083,0.877643,18,0.00019826,1,0.053683,0.069596,0.037770,0.943211,0.926240,0.960182,0.892370,0.873948,0.910791,0.007375,0.004580,0.018712,0.013397,0.010000
1775,6244.778,0.112039,0.849722,0.818042,0.881403,18,0.00017307,0,0.051564,0.067337,0.035791,0.945337,0.928400,0.962275,0.893038,0.873127,0.912950,0.007219,0.004285,0.018659,0.012894,0.010000
1800,6386.898,0.112675,0.848600,0.813589,0.883612,17,0.00014377,1,0.053244,0.072675,0.033813,0.943717,0.923127,0.964306,0.893103,0.872716,0.913489,0.007441,0.004210,0.018872,0.012827,0.010000
1825,6408.385,0.113645,0.847583,0.813170,0.881995,17,0.00016924,1,0.053681,0.072470,0.034892,0.943229,0.923278,0.963181,0.892435,0.872100,0.912770,0.007633,0.004237,0.019101,0.012806,0.010000
1850,6539.662,0.114530,0.847813,0.811807,0.883818,16,0.00015440,1,0.053538,0.074523,0.032554,0.943424,0.921292,0.965557,0.892448,0.872305,0.912590,0.007876,0.004074,0.019308,0.012857,0.010000
1875,6559.492,0.117982,0.843764,0.808050,0.879478,16,0.00024693,0,0.057735,0.081297,0.034173,0.939332,0.914875,0.963789,0.891637,0.873743,0.909532,0.008580,0.004183,0.019738,0.013150,0.010000
1900,6693.193,0.123006,0.837807,0.803944,0.871670,16,0.00043882,3,0.057824,0.082735,0.032914,0.938968,0.913203,0.964733,0.885409,0.870458,0.900360,0.008727,0.004103,0.020348,0.014137,0.010000
1925,6713.256,0.130138,0.827048,0.804600,0.849496,16,0.00065000,4,0.057479,0.080066,0.034892,0.938733,0.915639,0.961826,0.874079,0.869021,0.879137,0.008437,0.004281,0.020104,0.016765,0.010000
1950,6843.493,0.128078,0.828274,0.812165,0.844382,16,0.00128064,3,0.052113,0.073291,0.030935,0.944062,0.922442,0.965682,0.871097,0.871690,0.870504,0.007677,0.003883,0.019204,0.017410,0.010000
1975,6863.153,0.127033,0.831263,0.809333,0.853192,16,0.00102479,1,0.055900,0.077807,0.033993,0.940502,0.918107,0.962898,0.877250,0.872305,0.882194,0.008232,0.004172,0.019575,0.016328,0.010000
