step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.392,0.883136,0.184212,0.187488,0.180936,20,0.00009523,0,0.477185,0.106808,0.847561,0.471523,0.660194,0.282853,0.270902,0.207513,0.334290,0.025029,0.049990,0.172524,0.084323,0.050000,0,0,0
25,26.985,0.652818,0.305707,0.270881,0.340532,20,0.00003389,2,0.240124,0.051984,0.428264,0.688743,0.845721,0.531765,0.385666,0.284963,0.486370,0.011983,0.024973,0.147048,0.052072,0.050000,0,0,0
50,200.429,0.530321,0.415134,0.382320,0.447948,21,0.00019135,2,0.179996,0.040408,0.319584,0.778428,0.907781,0.649074,0.494437,0.397769,0.591105,0.009370,0.018279,0.123074,0.039830,0.050000,2,1,2
75,227.483,0.455829,0.471481,0.483298,0.459664,21,0.00031368,4,0.158449,0.036410,0.280488,0.804748,0.932237,0.677260,0.544744,0.500894,0.588594,0.008140,0.015792,0.102309,0.037595,0.050000,2,1,2
100,396.877,0.391212,0.521751,0.575949,0.467554,20,0.00005161,3,0.155539,0.017679,0.293400,0.822022,0.970722,0.673323,0.595433,0.586131,0.604735,0.004066,0.016683,0.082555,0.037463,0.050000,5,1,6
125,423.255,0.346245,0.558651,0.627207,0.490095,20,0.00022677,4,0.131323,0.013364,0.249283,0.845032,0.979407,0.710658,0.623928,0.635589,0.612267,0.002893,0.014268,0.072001,0.034781,0.050000,5,1,6
150,604.110,0.306411,0.598638,0.678211,0.519064,22,0.00000917,1,0.126768,0.011786,0.241750,0.855175,0.983115,0.727236,0.665376,0.686204,0.644548,0.002596,0.013521,0.061825,0.032251,0.050000,7,1,6
175,633.423,0.273024,0.626933,0.716752,0.537114,22,0.00003192,1,0.106858,0.005682,0.208034,0.874700,0.992178,0.757221,0.684839,0.720825,0.648852,0.001193,0.011713,0.054257,0.030290,0.050000,7,1,6
200,815.764,0.244881,0.659513,0.767301,0.551724,23,0.00005101,3,0.119279,0.011154,0.227403,0.867220,0.985827,0.748612,0.726524,0.775860,0.677188,0.002390,0.012683,0.044512,0.029566,0.050000,10,1,8
225,846.667,0.231256,0.679065,0.778242,0.579889,23,0.00003518,3,0.115201,0.006945,0.223458,0.875846,0.991215,0.760477,0.746558,0.783647,0.709469,0.001465,0.012589,0.042302,0.027748,0.050000,10,1,8
