step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.384,0.234363,0.208894,0.259831,0.736372,20
25,26.979,0.369076,0.307915,0.430236,0.565816,20
50,196.630,0.455262,0.389623,0.520901,0.483760,23
75,227.393,0.514937,0.436535,0.593340,0.431325,23
100,410.683,0.562693,0.460799,0.664587,0.388517,24
125,443.075,0.609835,0.502087,0.717582,0.350846,24
150,651.028,0.662276,0.574421,0.750132,0.310508,27
175,687.581,0.692887,0.615176,0.770598,0.287292,27
200,916.846,0.727453,0.664183,0.790722,0.256676,29
225,956.734,0.748417,0.694426,0.802409,0.236366,29
250,1205.243,0.780850,0.747827,0.813874,0.208700,31
275,1248.238,0.814717,0.798316,0.831117,0.178272,31
300,1519.535,0.829109,0.823455,0.834763,0.166004,30
325,1560.886,0.837593,0.833317,0.841868,0.156839,30
350,1819.255,0.861101,0.855043,0.867159,0.136005,32
375,1863.797,0.871904,0.857157,0.886651,0.127493,32
400,2127.727,0.884708,0.861046,0.908370,0.118257,31
425,2171.188,0.890215,0.869506,0.910925,0.111546,31
450,2425.471,0.894659,0.876755,0.912563,0.107717,28
475,2463.269,0.896705,0.877720,0.915690,0.105182,28
500,2705.500,0.897205,0.877072,0.917338,0.105286,28
525,2743.255,0.898131,0.879899,0.916362,0.104350,28
550,2987.596,0.900674,0.882978,0.918370,0.102670,28
575,3025.353,0.902580,0.888011,0.917150,0.100472,28
600,3262.273,0.903175,0.888401,0.917948,0.098776,27
625,3298.969,0.905410,0.887717,0.923102,0.096556,27
650,3534.492,0.909462,0.886910,0.932014,0.096223,27
675,3571.275,0.914106,0.892228,0.935983,0.093070,27
700,3806.748,0.916114,0.892916,0.939313,0.092070,27
725,3843.395,0.915941,0.890610,0.941271,0.095061,27
750,4072.492,0.918140,0.893870,0.942409,0.094616,26
775,4107.807,0.916357,0.893804,0.938909,0.095195,26
800,4335.881,0.920441,0.896077,0.944804,0.091824,26
825,4371.573,0.916556,0.889639,0.943474,0.097336,26
850,4597.227,0.917432,0.892090,0.942774,0.096373,26
875,4632.385,0.917500,0.893177,0.941823,0.097116,26
900,4852.865,0.916432,0.891796,0.941069,0.097865,25
