step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.565,1.301114,0.189260,0.187863,0.190656,20,0.00044675,0
25,26.977,0.951960,0.337129,0.312184,0.362073,20,0.00000732,0
50,193.361,0.743209,0.469104,0.439728,0.498481,23,0.00004508,3
75,223.193,0.560684,0.595678,0.579514,0.611842,23,0.00048317,3
100,403.078,0.470742,0.662606,0.643456,0.681756,23,0.00161072,6
125,433.506,0.399885,0.713989,0.666461,0.761516,23,0.00374991,6
150,614.596,0.402354,0.727186,0.644279,0.810094,22,0.00069938,5
175,643.671,0.337760,0.767576,0.667544,0.867608,22,0.00279925,3
200,827.163,0.311304,0.788465,0.677494,0.899435,24,0.00339300,5
225,859.147,0.304780,0.792319,0.679308,0.905329,24,0.00212241,4
250,1043.068,0.298696,0.798172,0.683516,0.912828,24,0.00140339,6
275,1074.362,0.291216,0.803592,0.688235,0.918950,24,0.00083286,6
300,1257.351,0.291091,0.803945,0.687788,0.920102,21,0.00068868,4
325,1284.884,0.290866,0.806154,0.684630,0.927677,21,0.00043502,7
350,1458.959,0.289778,0.807681,0.684435,0.930926,21,0.00026947,7
375,1486.081,0.288741,0.810846,0.689601,0.932092,21,0.00057553,8
400,1662.617,0.286516,0.813818,0.692816,0.934820,21,0.00123126,7
425,1689.819,0.280838,0.814863,0.701674,0.928052,21,0.00148576,6
450,1862.991,0.278162,0.815348,0.706229,0.924467,21,0.00040565,5
475,1889.575,0.281563,0.815250,0.702265,0.928234,21,0.00064384,5
500,2060.856,0.275974,0.818450,0.702920,0.933980,21,0.00057126,4
525,2087.362,0.274459,0.821903,0.706162,0.937645,21,0.00056322,3
550,2260.104,0.271917,0.822628,0.711554,0.933703,22,0.00053801,4
575,2288.329,0.269380,0.825977,0.715892,0.936062,22,0.00023375,4
600,2469.926,0.260052,0.833482,0.726264,0.940700,21,0.00010983,2
625,2497.411,0.254474,0.836968,0.735130,0.938806,21,0.00020032,1
650,2674.569,0.250806,0.839433,0.741685,0.937182,21,0.00030627,2
675,2702.366,0.237899,0.844500,0.749330,0.939671,21,0.00002684,2
700,2877.506,0.226125,0.851081,0.759543,0.942618,21,0.00004879,3
725,2904.412,0.232246,0.846582,0.760349,0.932816,21,0.00007260,3
750,3082.419,0.229756,0.847162,0.761208,0.933117,21,0.00011398,3
775,3109.751,0.225912,0.846701,0.769496,0.923907,21,0.00013549,3
800,3283.670,0.218759,0.849969,0.773414,0.926524,21,0.00023937,2
825,3311.002,0.217653,0.851206,0.772412,0.930000,21,0.00016435,4
850,3486.657,0.220143,0.848727,0.771472,0.925982,21,0.00019894,2
875,3513.781,0.217044,0.852210,0.771638,0.932782,21,0.00013103,1
900,3684.590,0.219054,0.850608,0.771405,0.929810,21,0.00010436,2
925,3711.342,0.216409,0.853234,0.770793,0.935675,21,0.00013122,1
950,3884.634,0.220768,0.851895,0.766721,0.937070,21,0.00013629,1
975,3911.388,0.218503,0.852848,0.767125,0.938571,21,0.00008490,1
1000,4084.677,0.218810,0.852608,0.767651,0.937565,21,0.00008841,2
1025,4111.551,0.217273,0.853790,0.767432,0.940147,21,0.00009122,2
1050,4285.547,0.214357,0.855359,0.768598,0.942119,21,0.00008383,3
1075,4312.419,0.218823,0.853205,0.768415,0.937996,21,0.00013069,2
1100,4488.498,0.214214,0.856006,0.769021,0.942991,21,0.00012111,2
1125,4515.890,0.212149,0.855177,0.770440,0.939914,21,0.00014797,2
1150,4691.794,0.216335,0.854947,0.766977,0.942917,21,0.00012164,2
1175,4719.010,0.214040,0.855353,0.767718,0.942988,21,0.00014028,2
1200,4886.025,0.214279,0.855321,0.768049,0.942593,20,0.00011875,1
1225,4911.568,0.217799,0.853111,0.762907,0.943315,20,0.00008348,2
1250,5075.090,0.221569,0.850998,0.757922,0.944074,20,0.00006685,0
1275,5100.593,0.224561,0.847426,0.757169,0.937683,20,0.00012984,3
1300,5266.155,0.220839,0.850499,0.760402,0.940596,20,0.00012987,1
1325,5292.148,0.214524,0.854229,0.772201,0.936257,20,0.00006490,0
1350,5453.296,0.213335,0.855315,0.771147,0.939483,20,0.00005430,1
1375,5479.390,0.217952,0.852261,0.772012,0.932510,20,0.00007028,2
1400,5645.474,0.218353,0.851530,0.770920,0.932140,20,0.00019412,3
1425,5671.293,0.214220,0.854097,0.772611,0.935582,20,0.00017168,3
1450,5840.306,0.207030,0.859819,0.772510,0.947127,20,0.00009066,2
1475,5866.052,0.209440,0.858779,0.771159,0.946399,20,0.00005862,1
1500,6030.778,0.209275,0.858470,0.770292,0.946648,20,0.00002539,0
1525,6055.925,0.206527,0.860400,0.770988,0.949813,20,0.00001927,0
