step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.397,0.187996,0.185776,0.190215,0.880670,20
25,26.639,0.311078,0.296878,0.325278,0.602234,20
50,190.676,0.412562,0.408195,0.416930,0.494846,23
75,220.239,0.520910,0.529290,0.512530,0.405726,23
100,414.031,0.582192,0.584919,0.579464,0.354413,26
125,448.415,0.639005,0.620198,0.657813,0.307390,26
150,645.283,0.670538,0.636628,0.704449,0.289108,24
175,676.507,0.688664,0.648971,0.728357,0.281279,24
200,880.164,0.713188,0.670799,0.755576,0.265901,27
225,916.321,0.742585,0.688230,0.796939,0.245409,27
250,1147.906,0.768135,0.711854,0.824415,0.226535,30
275,1188.301,0.791872,0.739561,0.844183,0.211369,30
300,1442.234,0.807597,0.768354,0.846840,0.195002,29
325,1481.078,0.824138,0.803643,0.844632,0.180287,29
350,1731.526,0.838540,0.833659,0.843422,0.169709,32
375,1774.978,0.846265,0.862223,0.830306,0.161698,32
400,2055.141,0.850671,0.881726,0.819617,0.157247,32
425,2098.693,0.855844,0.891027,0.820661,0.149553,32
450,2360.778,0.863585,0.903909,0.823261,0.137609,30
475,2401.073,0.870780,0.910015,0.831546,0.126772,30
500,2656.969,0.880771,0.920547,0.840996,0.113624,29
525,2696.460,0.878079,0.916623,0.839535,0.115662,29
550,2943.753,0.880520,0.920265,0.840775,0.112627,31
575,2986.091,0.881234,0.924107,0.838362,0.112881,31
600,3224.227,0.884530,0.929106,0.839954,0.112916,27
625,3260.796,0.885341,0.924324,0.846359,0.112278,27
650,3496.365,0.883944,0.923618,0.844270,0.116153,27
675,3533.251,0.883633,0.925045,0.842221,0.115869,27
700,3769.533,0.882577,0.920100,0.845054,0.121435,27
725,3806.383,0.883191,0.918643,0.847739,0.124223,27
750,4043.069,0.887442,0.926765,0.848119,0.114907,27
775,4079.754,0.887012,0.923834,0.850190,0.117350,27
