step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
1475,12014.690,0.107298,0.863528,0.918044,0.809011,28,0.00011317,3,0.067225,0.025653,0.108798,0.932655,0.973479,0.891832,0.919312,0.941594,0.897030,0.005111,0.008646,0.014242,0.014619,0.000100
1500,12379.999,0.109843,0.857472,0.915292,0.799652,28,0.00015308,2,0.072721,0.027485,0.117957,0.927519,0.971604,0.883434,0.917213,0.940449,0.893977,0.005503,0.008513,0.014734,0.014836,0.000100
1525,12437.716,0.106647,0.861786,0.917056,0.806516,28,0.00015668,4,0.073010,0.030005,0.116014,0.927518,0.969213,0.885824,0.922327,0.944572,0.900083,0.005746,0.008366,0.014179,0.014277,0.000100
1550,12814.256,0.116998,0.854374,0.906877,0.801871,28,0.00011011,3,0.083419,0.039166,0.127671,0.918188,0.960098,0.876278,0.923321,0.942396,0.904246,0.007718,0.009043,0.016058,0.014535,0.000100
1575,12872.737,0.105216,0.866861,0.915424,0.818297,28,0.00015655,4,0.060617,0.029088,0.092145,0.938289,0.970047,0.906532,0.917876,0.942052,0.893700,0.005832,0.007363,0.014667,0.013771,0.000100
1600,13249.097,0.107483,0.865476,0.913598,0.817354,28,0.00014023,3,0.064833,0.032524,0.097141,0.934466,0.966671,0.902262,0.920032,0.943312,0.896753,0.006275,0.007840,0.014725,0.014013,0.000100
1625,13306.937,0.103881,0.869757,0.913072,0.826442,28,0.00015861,3,0.060147,0.032868,0.087427,0.938832,0.966322,0.911343,0.920889,0.943083,0.898696,0.006380,0.006881,0.014934,0.013026,0.000100
1650,13677.764,0.106820,0.865628,0.911241,0.820015,27,0.00013241,3,0.061612,0.036074,0.087150,0.937072,0.963197,0.910947,0.917796,0.944114,0.891479,0.007076,0.006747,0.015267,0.013397,0.000100
1675,13735.301,0.109672,0.865374,0.908277,0.822470,27,0.00010502,1,0.065335,0.036303,0.094366,0.933985,0.962863,0.905107,0.920667,0.941251,0.900083,0.007178,0.007382,0.015866,0.013387,0.000100
1700,14093.109,0.110430,0.866147,0.909733,0.822560,26,0.00012575,1,0.066356,0.037792,0.094921,0.933084,0.961512,0.904656,0.922376,0.944114,0.900638,0.007668,0.007447,0.015883,0.013340,0.000100
1725,14148.572,0.113899,0.857530,0.910629,0.804431,26,0.00013767,1,0.062656,0.035387,0.089925,0.935401,0.963826,0.906977,0.909812,0.942854,0.876769,0.007138,0.007412,0.015479,0.015180,0.000100
1750,14503.584,0.108608,0.863384,0.911482,0.815287,26,0.00011128,2,0.062837,0.036303,0.089370,0.935782,0.962989,0.908575,0.916360,0.944572,0.888149,0.007133,0.006948,0.015265,0.013871,0.000100
1775,14558.717,0.111060,0.860710,0.911667,0.809752,26,0.00012153,0,0.066557,0.034585,0.098529,0.932455,0.964629,0.900281,0.916367,0.943197,0.889536,0.006746,0.007764,0.015210,0.014527,0.000100
1800,14910.555,0.105910,0.867013,0.912981,0.821045,26,0.00007417,0,0.058597,0.033097,0.084097,0.939887,0.966100,0.913675,0.916645,0.943197,0.890092,0.006576,0.006785,0.015015,0.013590,0.000100
1825,14964.839,0.110623,0.856234,0.909252,0.803217,26,0.00006452,0,0.069586,0.034814,0.104357,0.929528,0.964319,0.894737,0.913973,0.940907,0.887039,0.006835,0.007296,0.015547,0.014246,0.000100
1850,15318.342,0.107947,0.863962,0.911732,0.816191,26,0.00011325,1,0.061478,0.032753,0.090203,0.937171,0.966385,0.907958,0.915704,0.941594,0.889814,0.006367,0.007235,0.015177,0.013978,0.000100
1875,15372.995,0.111101,0.858284,0.911948,0.804621,26,0.00017989,1,0.068284,0.031379,0.105190,0.930969,0.967715,0.894223,0.914911,0.940563,0.889259,0.005924,0.008192,0.015018,0.014916,0.000100
1900,15725.190,0.111090,0.855258,0.909262,0.801253,26,0.00012414,2,0.069910,0.032410,0.107410,0.929324,0.966627,0.892020,0.913024,0.938731,0.887316,0.006220,0.007624,0.015534,0.014544,0.000100
1925,15780.066,0.113560,0.857944,0.904340,0.811547,26,0.00018160,0,0.072410,0.034356,0.110464,0.927691,0.964573,0.890809,0.918302,0.935410,0.901193,0.006712,0.007963,0.016523,0.013950,0.000100
