step,loss
1,1.087080
10,0.971181
20,0.875826
30,0.808146
40,0.745489
50,0.676119
60,0.606450
70,0.557548
80,0.516787
90,0.481789
100,0.449793
110,0.414403
120,0.390997
130,0.377854
140,0.363852
150,0.353381
160,0.344822
170,0.337013
180,0.326926
190,0.318023
200,0.310213
210,0.298853
220,0.293312
230,0.287735
240,0.283127
250,0.278501
260,0.270985
270,0.266774
280,0.260611
290,0.255941
300,0.250968
310,0.244351
320,0.239606
330,0.237401
340,0.232192
350,0.229365
360,0.224169
370,0.216828
380,0.212888
390,0.205815
400,0.203423
410,0.195591
420,0.190854
430,0.183467
440,0.179780
450,0.177841
460,0.176984
470,0.175272
480,0.177220
490,0.174396
500,0.172277
510,0.171266
520,0.167227
530,0.163393
540,0.159017
550,0.157423
560,0.161613
570,0.157822
580,0.153268
590,0.149342
600,0.148050
610,0.143181
620,0.137513
630,0.134641
640,0.135102
650,0.132833
660,0.134806
670,0.131665
680,0.130785
690,0.129822
700,0.127111
710,0.128636
720,0.125335
730,0.123737
740,0.125836
750,0.125377
760,0.123938
770,0.121338
780,0.121570
790,0.119602
800,0.119664
810,0.121161
820,0.119189
830,0.117183
840,0.118205
850,0.118539
860,0.117773
870,0.118142
880,0.118062
890,0.117666
900,0.116327
910,0.117673
920,0.117740
930,0.118114
940,0.119737
950,0.118002
960,0.119245
970,0.120221
980,0.119789
990,0.119774
1000,0.117216
1010,0.116991
1020,0.117321
1030,0.119670
1040,0.115748
1050,0.115628
1060,0.114093
1070,0.115888
1080,0.115412
1090,0.114421
1100,0.114081
1110,0.113671
1120,0.114768
1130,0.113101
1140,0.114303
1150,0.113456
1160,0.112280
1170,0.115720
1180,0.113656
1190,0.115335
1200,0.113492
1210,0.114146
1220,0.113402
1230,0.113627
1240,0.114609
1250,0.116843
1260,0.117243
1270,0.118031
1280,0.116977
1290,0.116357
1300,0.117202
1310,0.120611
1320,0.118629
1330,0.118486
1340,0.117475
1350,0.119636
1360,0.120594
1370,0.117898
1380,0.117980
1390,0.120477
1400,0.117503
1410,0.122040
1420,0.121458
1430,0.121308
1440,0.120893
1450,0.120050
1460,0.126628
1470,0.124799
1480,0.122175
1490,0.124653
1500,0.126824
1510,0.125336
1520,0.125181
1530,0.124704
1540,0.126057
1550,0.127108
1560,0.133682
1570,0.131110
1580,0.131566
1590,0.126163
1600,0.127900
1610,0.132893
1620,0.131322
1630,0.131144
1640,0.130598
1650,0.130828
1660,0.130983
1670,0.132338
1680,0.131623
1690,0.133639
1700,0.132945
1710,0.135403
1720,0.134422
1730,0.133318
1740,0.132163
1750,0.132421
1760,0.135238
1770,0.135361
1780,0.135277
1790,0.138043
1800,0.135577
1810,0.142307
1820,0.137873
1830,0.138706
1840,0.139916
1850,0.135771
1860,0.134033
1870,0.137218
1880,0.140817
1890,0.135713
1900,0.132762
1910,0.135237
1920,0.135979
1930,0.134992
1940,0.134540
1950,0.135025
1960,0.135075
1970,0.137342
1980,0.137047
1990,0.138384
2000,0.137358
