step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.386,0.214895,0.193297,0.236492,0.775728,20
25,26.997,0.298795,0.262775,0.334814,0.621741,20
50,193.400,0.393112,0.333683,0.452540,0.535139,23
75,223.593,0.470452,0.392792,0.548113,0.466979,23
100,400.695,0.547653,0.452827,0.642479,0.406731,24
125,432.301,0.596788,0.499759,0.693817,0.364843,24
150,631.847,0.654406,0.562245,0.746567,0.317653,26
175,666.401,0.707998,0.623848,0.792149,0.270849,26
200,887.061,0.762972,0.691165,0.834778,0.231233,29
225,925.736,0.789758,0.733591,0.845925,0.202777,29
250,1169.099,0.826843,0.789759,0.863927,0.172538,31
275,1211.277,0.842879,0.814883,0.870875,0.153405,31
300,1458.622,0.857298,0.841040,0.873557,0.141314,29
325,1497.790,0.869631,0.859173,0.880090,0.131822,29
350,1740.113,0.875320,0.871647,0.878992,0.124308,28
375,1777.627,0.881307,0.877297,0.885318,0.121880,28
400,2020.025,0.882305,0.874116,0.890495,0.121173,28
425,2057.788,0.886603,0.878712,0.894494,0.119337,28
450,2300.005,0.891201,0.878216,0.904186,0.116602,28
475,2337.685,0.895144,0.881286,0.909003,0.112273,28
500,2571.664,0.895902,0.881070,0.910733,0.112070,27
525,2607.550,0.894519,0.878653,0.910384,0.114328,27
550,2832.600,0.899125,0.884307,0.913943,0.109916,26
575,2867.291,0.899675,0.885858,0.913493,0.106252,26
600,3090.049,0.903707,0.893611,0.913802,0.103735,26
625,3124.562,0.905192,0.898765,0.911619,0.101042,26
650,3341.370,0.905192,0.898534,0.911850,0.099251,25
675,3374.555,0.903638,0.893869,0.913408,0.101891,25
700,3583.731,0.903908,0.899106,0.908710,0.099069,24
725,3615.746,0.904837,0.900945,0.908729,0.099028,24
750,3817.915,0.901252,0.897568,0.904936,0.100850,24
775,3849.072,0.900554,0.896989,0.904118,0.101043,24
800,4051.362,0.904053,0.898302,0.909804,0.101014,24
825,4082.786,0.904360,0.899689,0.909032,0.097905,24
850,4283.968,0.903075,0.900389,0.905760,0.099855,24
875,4315.646,0.903629,0.899201,0.908057,0.097034,24
900,4522.173,0.904225,0.901611,0.906840,0.096451,24
925,4554.001,0.902858,0.898380,0.907336,0.097980,24
950,4760.519,0.903145,0.897599,0.908691,0.097861,24
975,4792.544,0.901538,0.902348,0.900727,0.098900,24
1000,5000.878,0.903808,0.902234,0.905381,0.097807,24
1025,5033.038,0.902505,0.903995,0.901015,0.099466,24
1050,5239.480,0.901390,0.903444,0.899336,0.098232,24
1075,5271.531,0.901089,0.901857,0.900321,0.100090,24
1100,5476.354,0.907661,0.905813,0.909508,0.096737,24
1125,5508.238,0.908128,0.904459,0.911796,0.095646,24
1150,5713.888,0.907615,0.904268,0.910962,0.095316,24
1175,5745.407,0.909901,0.903144,0.916658,0.095154,24
1200,5942.499,0.912105,0.902625,0.921585,0.094200,23
1225,5972.822,0.911266,0.901467,0.921064,0.098935,23
1250,6162.287,0.912178,0.901543,0.922812,0.092376,22
1275,6191.380,0.910289,0.903232,0.917347,0.092999,22
1300,6378.307,0.911506,0.904241,0.918771,0.091455,22
1325,6407.532,0.910982,0.905306,0.916658,0.092627,22
1350,6596.681,0.910328,0.904338,0.916318,0.092156,22
1375,6625.749,0.911133,0.903771,0.918495,0.090939,22
1400,6806.351,0.909881,0.899814,0.919948,0.092840,21
1425,6834.021,0.911754,0.901949,0.921558,0.093214,21
1450,7010.986,0.907218,0.899716,0.914720,0.094907,21
1475,7038.404,0.910051,0.903087,0.917016,0.092278,21
1500,7217.094,0.911543,0.904185,0.918902,0.091601,22
1525,7246.204,0.913130,0.900361,0.925898,0.090433,22
1550,7433.529,0.916774,0.902996,0.930553,0.088871,22
1575,7462.767,0.915698,0.899045,0.932351,0.090587,22
1600,7649.374,0.913899,0.898821,0.928978,0.090965,25
1625,7682.836,0.916565,0.903223,0.929908,0.089124,25
1650,7868.093,0.914357,0.903534,0.925180,0.090411,21
1675,7895.823,0.913874,0.904497,0.923250,0.091037,21
1700,8074.672,0.914432,0.905266,0.923597,0.091079,24
