step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.465,0.817469,0.285665,0.264990,0.306340,20,0.00017358,0
25,27.656,0.526509,0.489087,0.475113,0.503061,20,0.00014167,1
50,53.830,0.334965,0.680409,0.692211,0.668608,20,0.00007728,0
75,79.528,0.240358,0.771518,0.783362,0.759674,20,0.00060639,1
100,105.031,0.208460,0.801990,0.812313,0.791667,20,0.00024608,1
125,130.732,0.193886,0.816440,0.822366,0.810514,20,0.00033263,2
150,156.390,0.177279,0.828989,0.831194,0.826785,20,0.00038143,3
175,182.193,0.165111,0.843148,0.853802,0.832495,20,0.00093129,3
200,207.669,0.158088,0.848132,0.858625,0.837639,20,0.00089441,3
225,232.972,0.155049,0.848975,0.860528,0.837422,20,0.00055143,2
250,258.298,0.147686,0.857458,0.867437,0.847480,20,0.00035457,2
275,283.689,0.145440,0.860439,0.871568,0.849309,20,0.00014934,1
300,309.417,0.141887,0.863882,0.873755,0.854009,20,0.00009682,2
325,335.357,0.143112,0.863176,0.875744,0.850608,20,0.00011784,1
350,360.852,0.140532,0.865678,0.877931,0.853424,20,0.00011336,0
375,386.366,0.139334,0.867420,0.884653,0.850188,20,0.00008697,1
400,411.758,0.140103,0.868364,0.890409,0.846319,20,0.00005820,0
425,437.204,0.140537,0.869053,0.894754,0.843353,20,0.00004861,1
450,462.609,0.137570,0.870089,0.891350,0.848829,20,0.00010895,0
475,487.679,0.126767,0.877947,0.894481,0.861413,20,0.00008649,0
500,512.928,0.121711,0.881344,0.894882,0.867806,20,0.00008105,1
525,538.087,0.119688,0.883703,0.896013,0.871393,20,0.00006810,0
550,563.515,0.116326,0.886255,0.894865,0.877644,20,0.00008735,0
575,588.275,0.119334,0.882526,0.883876,0.881176,20,0.00008381,0
600,613.029,0.113770,0.886957,0.886156,0.887758,20,0.00005588,0
625,637.693,0.110842,0.890009,0.888418,0.891600,20,0.00006356,0
650,662.116,0.108699,0.891158,0.887276,0.895041,20,0.00006511,1
675,686.800,0.104457,0.897182,0.885408,0.908957,20,0.00012822,0
700,711.388,0.102153,0.899076,0.887468,0.910685,20,0.00008251,0
725,735.685,0.102732,0.899800,0.887089,0.912511,20,0.00007635,0
750,760.220,0.104526,0.898078,0.888043,0.908114,20,0.00006885,0
775,784.992,0.102998,0.899425,0.888096,0.910754,20,0.00008627,0
800,809.686,0.102219,0.899221,0.886872,0.911570,20,0.00007346,0
825,834.352,0.104295,0.897354,0.882639,0.912068,20,0.00007584,0
850,859.056,0.104514,0.895648,0.880972,0.910324,20,0.00004816,1
875,883.909,0.101828,0.899096,0.885246,0.912947,20,0.00006481,0
900,908.720,0.100670,0.900444,0.888132,0.912756,20,0.00005305,0
925,933.738,0.095821,0.906085,0.895675,0.916495,20,0.00002866,0
950,958.663,0.092556,0.910408,0.906766,0.914051,20,0.00004342,0
975,983.740,0.092094,0.910330,0.905547,0.915112,20,0.00003122,0
1000,1008.982,0.088184,0.914513,0.913326,0.915700,20,0.00003528,1
1025,1034.193,0.084774,0.918623,0.918884,0.918361,20,0.00004895,0
1050,1059.648,0.083748,0.920251,0.924886,0.915615,20,0.00002441,0
1075,1084.772,0.082696,0.920943,0.925710,0.916177,20,0.00003619,0
1100,1109.945,0.085400,0.916791,0.915516,0.918067,20,0.00003245,1
1125,1135.320,0.088056,0.913914,0.912888,0.914941,20,0.00003780,1
1150,1160.250,0.082080,0.920871,0.925516,0.916225,20,0.00002815,0
1175,1185.679,0.077498,0.925392,0.935731,0.915053,20,0.00005593,2
1200,1210.976,0.080158,0.925744,0.938477,0.913012,20,0.00008921,2
1225,1236.651,0.075148,0.930971,0.947539,0.914403,20,0.00011196,1
1250,1262.408,0.073288,0.931962,0.947942,0.915982,20,0.00006232,1
1275,1288.125,0.072654,0.931980,0.947805,0.916155,20,0.00004025,0
1300,1313.276,0.069676,0.935347,0.950676,0.920018,20,0.00002660,0
1325,1338.623,0.071449,0.933407,0.949301,0.917512,20,0.00003213,0
1350,1364.266,0.071844,0.932038,0.948181,0.915895,20,0.00003629,1
1375,1389.599,0.069185,0.934547,0.950024,0.919070,20,0.00002712,0
1400,1414.921,0.070025,0.934638,0.949423,0.919853,20,0.00006562,0
1425,1440.450,0.070740,0.932637,0.946368,0.918907,20,0.00004298,1
1450,1466.021,0.071793,0.932555,0.946907,0.918203,20,0.00006642,1
1475,1491.580,0.073139,0.930153,0.944661,0.915645,20,0.00003551,2
1500,1516.904,0.072859,0.932306,0.945286,0.919327,20,0.00004966,1
1525,1542.643,0.070824,0.933320,0.945564,0.921076,20,0.00007084,2
1550,1568.124,0.071781,0.933356,0.945590,0.921122,20,0.00005275,3
1575,1593.659,0.070832,0.932989,0.946060,0.919918,20,0.00005380,2
1600,1618.900,0.068084,0.935594,0.947839,0.923350,20,0.00004305,1
1625,1644.150,0.069856,0.934336,0.948960,0.919712,20,0.00006288,1
1650,1669.462,0.070699,0.933477,0.948276,0.918678,20,0.00005881,1
1675,1694.532,0.070396,0.935154,0.948676,0.921632,20,0.00003038,1
1700,1719.780,0.071433,0.934548,0.948710,0.920386,20,0.00004370,1
1725,1745.083,0.071473,0.932707,0.944571,0.920844,20,0.00002533,1
1750,1770.314,0.071472,0.933198,0.945057,0.921338,20,0.00002094,1
1775,1795.330,0.068029,0.935649,0.946658,0.924639,20,0.00002988,1
