step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.398,0.817469,0.285665,0.264990,0.306340,20,0.00017358,0
25,27.174,0.526509,0.489087,0.475113,0.503061,20,0.00014167,1
50,192.625,0.330792,0.680361,0.684294,0.676429,23,0.00013677,0
75,222.265,0.229112,0.779471,0.789590,0.769351,23,0.00068701,1
100,400.334,0.196376,0.809167,0.810943,0.807391,24,0.00022918,2
125,431.686,0.166130,0.839101,0.846884,0.831318,24,0.00061148,2
150,630.048,0.149006,0.853814,0.860921,0.846708,27,0.00065700,5
175,664.909,0.122409,0.877971,0.877263,0.878679,27,0.00082888,4
200,885.589,0.124997,0.875914,0.874740,0.877088,27,0.00012974,5
225,920.276,0.108143,0.891821,0.882485,0.901157,27,0.00028012,2
250,1141.414,0.095193,0.902991,0.891094,0.914887,28,0.00029609,1
275,1177.453,0.088637,0.910365,0.894558,0.926172,28,0.00030183,0
300,1408.931,0.088352,0.910542,0.897635,0.923448,28,0.00015583,3
325,1444.528,0.085675,0.912999,0.895527,0.930472,28,0.00018447,4
350,1677.449,0.084428,0.914013,0.899984,0.928042,28,0.00014847,2
375,1713.204,0.084563,0.915268,0.902652,0.927883,28,0.00009242,0
400,1938.482,0.085686,0.914681,0.905825,0.923536,28,0.00008819,1
425,1974.391,0.087883,0.916474,0.920065,0.912883,28,0.00005834,3
450,2198.221,0.086956,0.916760,0.921708,0.911812,27,0.00007004,0
475,2232.568,0.087144,0.917496,0.927902,0.907089,27,0.00008405,2
500,2440.287,0.088526,0.915538,0.930023,0.901054,26,0.00009303,0
525,2473.176,0.081732,0.923146,0.936784,0.909508,26,0.00008290,1
550,2679.008,0.079378,0.922863,0.931262,0.914464,26,0.00008836,2
575,2711.652,0.077353,0.925675,0.932443,0.918907,26,0.00006299,2
600,2925.797,0.077561,0.924844,0.936081,0.913606,26,0.00007339,2
625,2958.744,0.074974,0.927770,0.940596,0.914944,26,0.00004970,2
650,3172.196,0.072591,0.930101,0.938997,0.921206,26,0.00005984,1
675,3205.048,0.069072,0.933148,0.942475,0.923821,26,0.00005860,0
700,3412.685,0.069702,0.933158,0.940731,0.925584,25,0.00006763,1
725,3444.178,0.067004,0.935349,0.944579,0.926119,25,0.00006216,0
750,3647.992,0.067021,0.935030,0.944758,0.925302,25,0.00006498,1
775,3679.783,0.065897,0.936888,0.950607,0.923168,25,0.00004867,1
800,3884.387,0.063981,0.938369,0.952760,0.923979,25,0.00004478,0
825,3915.735,0.066056,0.936754,0.950065,0.923443,25,0.00004417,0
850,4106.846,0.065937,0.937217,0.950065,0.924368,24,0.00003597,0
875,4137.073,0.066924,0.935826,0.945990,0.925662,24,0.00006583,0
900,4332.902,0.067544,0.935614,0.944400,0.926829,24,0.00004110,0
925,4363.552,0.066616,0.937048,0.946858,0.927238,24,0.00003323,0
950,4553.724,0.068483,0.935615,0.941129,0.930101,24,0.00004697,0
975,4584.431,0.072251,0.930994,0.937350,0.924637,24,0.00003230,1
1000,4769.592,0.060211,0.942215,0.950114,0.934316,26,0.00006965,1
1025,4803.229,0.056862,0.946764,0.954968,0.938560,26,0.00004848,0
1050,5002.129,0.053691,0.947807,0.957266,0.938347,25,0.00003985,0
1075,5034.923,0.054194,0.947455,0.954686,0.940223,25,0.00004174,0
1100,5230.169,0.051688,0.950624,0.959451,0.941798,25,0.00001946,1
1125,5262.707,0.051494,0.950807,0.956607,0.945007,25,0.00001304,0
1150,5456.170,0.056287,0.946658,0.950745,0.942572,25,0.00001817,0
1175,5488.257,0.050086,0.951515,0.958027,0.945002,25,0.00001010,0
1200,5664.623,0.048849,0.953151,0.962131,0.944171,23,0.00000992,0
1225,5694.098,0.047618,0.953436,0.959921,0.946950,23,0.00000694,0
1250,5873.395,0.044580,0.955319,0.961141,0.949496,23,0.00000962,0
1275,5903.086,0.045156,0.955958,0.961803,0.950113,23,0.00000510,0
