step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.860,1.489770,0.161199,0.164435,0.157964,20,0.00000000,0,0.076986,0.090495,0.063476,0.695182,0.664598,0.725765,0.173653,0.179315,0.167990,0.024774,0.027771,0.196353,0.273964,0.000000,0,0,0
25,36.524,1.182863,0.290809,0.296457,0.285161,20,0.00000000,0,0.037297,0.050037,0.024557,0.891992,0.861519,0.922466,0.301727,0.311291,0.292163,0.013400,0.010479,0.158564,0.223785,0.000000,0,0,0
50,271.329,0.921162,0.441543,0.433614,0.449472,23,0.00000849,0,0.029624,0.038132,0.021115,0.938961,0.921905,0.956018,0.454555,0.450149,0.458962,0.010215,0.009006,0.125818,0.171624,0.000000,3,0,0
75,313.181,0.722023,0.556865,0.538185,0.575544,23,0.00006992,1,0.025322,0.035156,0.015488,0.957412,0.940641,0.974184,0.570782,0.557106,0.584459,0.009273,0.006293,0.101755,0.131120,0.000000,3,0,0
100,583.256,0.611891,0.624841,0.606512,0.643170,26,0.00077695,2,0.022674,0.031250,0.014098,0.965628,0.952415,0.978842,0.638851,0.625465,0.652237,0.008705,0.005940,0.086413,0.110047,0.000000,6,0,0
125,630.955,0.525779,0.677203,0.659638,0.694768,26,0.00119429,2,0.022067,0.032087,0.012047,0.969073,0.954990,0.983156,0.691970,0.680804,0.703137,0.008714,0.005104,0.074162,0.093910,0.000000,6,0,0
150,919.184,0.456393,0.721839,0.709153,0.734524,27,0.00073643,2,0.023476,0.035435,0.011517,0.969349,0.953963,0.984736,0.738633,0.734282,0.742984,0.009480,0.004894,0.063191,0.081581,0.000000,9,0,2
175,968.870,0.395462,0.762542,0.750022,0.775062,27,0.00000848,1,0.027858,0.042876,0.012841,0.965969,0.948033,0.983906,0.783597,0.782180,0.785015,0.011574,0.005251,0.054413,0.068993,0.000000,9,0,2
200,1276.042,0.353767,0.795607,0.788060,0.803155,29,0.00000189,0,0.035879,0.056269,0.015488,0.959023,0.936682,0.981363,0.823999,0.832403,0.815594,0.015471,0.006503,0.046500,0.060435,0.000000,12,0,3
225,1328.423,0.331514,0.815326,0.800017,0.830634,29,0.00002397,1,0.046225,0.074777,0.017673,0.949757,0.919992,0.979521,0.852577,0.859840,0.845314,0.020680,0.007436,0.044600,0.051841,0.000000,12,0,3
