step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.381,0.157170,0.189843,0.124497,1.439720,20
25,26.898,0.281626,0.311178,0.252075,1.138463,20
50,52.657,0.420799,0.429771,0.411828,0.914134,20
75,78.397,0.570844,0.542503,0.599184,0.681873,20
100,104.484,0.675132,0.613132,0.737132,0.520515,20
125,130.605,0.714351,0.652344,0.776358,0.458928,20
150,156.224,0.741264,0.674755,0.807772,0.415672,20
175,182.006,0.761405,0.698649,0.824161,0.383750,20
200,207.421,0.776292,0.717723,0.834860,0.362510,20
225,232.445,0.787917,0.735991,0.839844,0.344111,20
250,257.476,0.795589,0.747056,0.844121,0.329175,20
275,282.561,0.802085,0.758096,0.846074,0.319369,20
300,307.509,0.806804,0.769013,0.844594,0.311498,20
325,332.651,0.813890,0.785647,0.842133,0.300600,20
350,357.924,0.819437,0.794023,0.844851,0.291803,20
375,383.285,0.824287,0.802316,0.846258,0.280699,20
400,408.954,0.827871,0.810125,0.845616,0.275808,20
425,434.529,0.830202,0.814892,0.845512,0.271060,20
450,460.182,0.833365,0.822195,0.844534,0.266509,20
475,485.841,0.834743,0.824222,0.845264,0.265049,20
500,511.271,0.838405,0.830728,0.846082,0.258598,20
525,536.722,0.845322,0.839996,0.850648,0.248988,20
550,562.051,0.850366,0.850137,0.850595,0.241266,20
575,587.235,0.854959,0.862496,0.847422,0.233906,20
600,612.754,0.858781,0.872008,0.845553,0.227649,20
625,638.383,0.863337,0.877654,0.849021,0.219428,20
650,664.177,0.863947,0.878627,0.849266,0.218129,20
675,689.561,0.864078,0.879332,0.848825,0.217054,20
700,714.696,0.862750,0.882671,0.842829,0.217942,20
725,740.212,0.866493,0.881414,0.851572,0.213818,20
750,765.866,0.866520,0.881678,0.851363,0.213718,20
775,791.539,0.865543,0.881682,0.849404,0.212761,20
800,817.033,0.866524,0.883237,0.849811,0.212693,20
825,842.468,0.869356,0.884733,0.853979,0.208461,20
850,867.931,0.868792,0.885437,0.852147,0.207655,20
875,893.409,0.870716,0.887406,0.854027,0.204338,20
900,918.577,0.869945,0.888295,0.851596,0.206103,20
925,943.540,0.872020,0.890615,0.853426,0.202933,20
950,968.669,0.873162,0.889768,0.856556,0.200511,20
975,994.194,0.873765,0.890372,0.857158,0.198549,20
1000,1020.008,0.875739,0.890117,0.861361,0.195231,20
1025,1046.173,0.875884,0.892409,0.859359,0.196390,20
1050,1072.422,0.873345,0.891578,0.855112,0.198920,20
1075,1098.382,0.875306,0.894897,0.855714,0.196978,20
1100,1124.042,0.875821,0.894892,0.856750,0.194811,20
1125,1150.115,0.875090,0.896040,0.854140,0.195836,20
1150,1176.016,0.874973,0.897753,0.852192,0.195684,20
1175,1201.770,0.876172,0.900457,0.851887,0.194953,20
1200,1227.411,0.881540,0.901537,0.861543,0.188557,20
1225,1252.902,0.882186,0.901695,0.862677,0.186854,20
1250,1278.468,0.882651,0.902166,0.863136,0.187153,20
1275,1304.280,0.881088,0.898196,0.863981,0.190169,20
1300,1330.102,0.877903,0.893417,0.862388,0.193082,20
1325,1355.695,0.879397,0.896601,0.862192,0.191099,20
1350,1380.944,0.876201,0.889995,0.862407,0.195721,20
1375,1406.126,0.880260,0.895101,0.865419,0.190334,20
1400,1431.244,0.878888,0.892335,0.865441,0.192508,20
1425,1456.745,0.878723,0.896011,0.861434,0.193486,20
1450,1482.142,0.879624,0.893345,0.865904,0.190612,20
1475,1508.021,0.882054,0.894073,0.870036,0.187838,20
