step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
500,498.355,0.253767,0.679242,0.782909,0.575576,20,0.00024311,3,0.100395,0.043976,0.156814,0.879161,0.948943,0.809379,0.741586,0.817339,0.665834,0.009093,0.011928,0.039456,0.034566
525,523.424,0.249808,0.682133,0.778376,0.585890,20,0.00026469,2,0.095512,0.042258,0.148765,0.884735,0.950490,0.818980,0.742160,0.811269,0.673050,0.008833,0.010813,0.040341,0.033043
550,548.304,0.250360,0.684384,0.777717,0.591051,20,0.00017992,2,0.096979,0.040197,0.153761,0.884336,0.952664,0.816008,0.745455,0.808978,0.681932,0.008295,0.011627,0.040301,0.033149
575,573.365,0.259954,0.668364,0.775266,0.561463,20,0.00023403,1,0.098697,0.043633,0.153761,0.878502,0.948832,0.808172,0.728443,0.809093,0.647794,0.008853,0.011595,0.040743,0.035630
600,598.376,0.274567,0.642228,0.780075,0.504381,20,0.00024005,1,0.106768,0.041457,0.172079,0.862997,0.951448,0.774545,0.701794,0.812414,0.591174,0.008328,0.012993,0.039763,0.041043
625,622.886,0.271025,0.644826,0.782044,0.507608,20,0.00031777,1,0.104122,0.040884,0.167361,0.865972,0.952177,0.779766,0.703290,0.814017,0.592562,0.008036,0.012708,0.039206,0.040689
650,647.289,0.276667,0.639021,0.786815,0.491228,20,0.00034125,1,0.113526,0.040541,0.186511,0.855197,0.952819,0.757576,0.700780,0.818713,0.582848,0.008288,0.013965,0.038475,0.042541
675,671.414,0.268136,0.644449,0.801036,0.487862,20,0.00054283,3,0.114260,0.039510,0.189009,0.854470,0.954701,0.754240,0.706378,0.832684,0.580072,0.007908,0.013876,0.035715,0.042645
700,695.634,0.271160,0.644145,0.803654,0.484637,20,0.00049867,3,0.116440,0.040541,0.192340,0.852016,0.953762,0.750270,0.707043,0.836235,0.577852,0.008269,0.014589,0.035379,0.043462
725,719.682,0.266697,0.647465,0.802755,0.492175,20,0.00038370,1,0.113729,0.039281,0.188177,0.855794,0.955034,0.756553,0.709539,0.834288,0.584790,0.008002,0.013858,0.035516,0.042364
750,743.430,0.264494,0.649886,0.806036,0.493735,20,0.00038149,2,0.117982,0.039739,0.196225,0.852673,0.954729,0.750617,0.714343,0.838067,0.590619,0.007958,0.014270,0.034694,0.042268
775,766.954,0.269659,0.646409,0.811859,0.480958,20,0.00040173,3,0.128047,0.039052,0.217041,0.842630,0.955755,0.729505,0.714455,0.843564,0.585346,0.007938,0.015774,0.033830,0.044107
800,790.601,0.265343,0.653369,0.811013,0.495725,20,0.00031721,2,0.120399,0.039853,0.200944,0.851261,0.954876,0.747647,0.719336,0.843335,0.595337,0.008180,0.015101,0.034022,0.042711
825,814.824,0.263012,0.653284,0.811066,0.495502,20,0.00033774,2,0.123169,0.043175,0.203164,0.848641,0.951449,0.745833,0.721127,0.846083,0.596170,0.008164,0.014965,0.033571,0.042456
850,839.425,0.263161,0.653466,0.814835,0.492096,20,0.00038799,2,0.125271,0.039052,0.211490,0.847027,0.955909,0.738144,0.721413,0.846656,0.596170,0.007710,0.015465,0.033104,0.042939
875,863.503,0.258980,0.658525,0.819909,0.497140,20,0.00029006,2,0.124844,0.036532,0.213156,0.848825,0.958786,0.738864,0.726486,0.849863,0.603109,0.007234,0.015706,0.032117,0.042672
900,887.540,0.258736,0.658653,0.823127,0.494179,20,0.00027091,2,0.126919,0.037907,0.215931,0.846579,0.957515,0.735644,0.727609,0.854329,0.600888,0.007353,0.016082,0.031384,0.043081
925,911.424,0.256819,0.663386,0.824141,0.502632,20,0.00028859,2,0.124337,0.036074,0.212601,0.850428,0.959465,0.741391,0.731681,0.853871,0.609492,0.007029,0.016280,0.031154,0.042730
950,935.223,0.258013,0.663150,0.819916,0.506384,20,0.00030529,2,0.127899,0.038479,0.217319,0.848055,0.956762,0.739348,0.733948,0.851466,0.616431,0.007540,0.016091,0.032093,0.042025
975,959.097,0.252044,0.667120,0.815798,0.518442,20,0.00027626,3,0.119577,0.035158,0.203997,0.856859,0.960031,0.753686,0.734341,0.844480,0.624202,0.006651,0.015114,0.032519,0.040549
1000,983.310,0.248768,0.671438,0.824187,0.518688,20,0.00030394,2,0.122712,0.035044,0.210380,0.854774,0.960542,0.749007,0.740440,0.853069,0.627810,0.006472,0.015619,0.031077,0.040729
1025,1007.271,0.245097,0.672080,0.825014,0.519146,20,0.00034809,3,0.115324,0.034700,0.195948,0.860524,0.960939,0.760109,0.737257,0.853642,0.620871,0.006529,0.014497,0.030885,0.040220
1050,1030.975,0.247437,0.675954,0.827445,0.524463,20,0.00038844,4,0.124001,0.034013,0.213988,0.855108,0.961766,0.748450,0.746140,0.855589,0.636692,0.006908,0.015791,0.030827,0.040211
1075,1054.713,0.246674,0.682193,0.829576,0.534809,20,0.00037666,4,0.126060,0.036189,0.215931,0.855161,0.959601,0.750721,0.754944,0.859597,0.650291,0.007217,0.016498,0.030440,0.039839
1100,1078.640,0.248668,0.681776,0.825612,0.537939,20,0.00023972,3,0.131809,0.038250,0.225368,0.851249,0.957284,0.745215,0.758182,0.857192,0.659173,0.007695,0.016621,0.031328,0.039347
1125,1102.147,0.248002,0.686342,0.824391,0.548292,20,0.00025160,3,0.133271,0.039510,0.227033,0.851807,0.955927,0.747687,0.764868,0.856963,0.672773,0.008073,0.016812,0.031610,0.038556
1150,1126.210,0.243758,0.689610,0.830143,0.549078,20,0.00024346,2,0.129853,0.040999,0.218707,0.854190,0.954706,0.753673,0.766671,0.864178,0.669165,0.008152,0.016557,0.030427,0.038414
1175,1150.076,0.238345,0.695304,0.830315,0.560293,20,0.00042291,3,0.127031,0.043404,0.210658,0.857663,0.952291,0.763035,0.772339,0.866354,0.678324,0.008484,0.015767,0.030195,0.037029
1200,1173.843,0.233715,0.699628,0.832435,0.566820,20,0.00085987,2,0.122718,0.040884,0.204552,0.862206,0.954941,0.769471,0.774616,0.866468,0.682764,0.008273,0.014922,0.030139,0.035968
1225,1197.438,0.235661,0.702767,0.830062,0.575472,20,0.00029924,2,0.125383,0.044549,0.206217,0.861046,0.951131,0.770962,0.780592,0.867041,0.694144,0.008950,0.015448,0.030547,0.035737
1250,1221.214,0.237188,0.704852,0.827003,0.582701,20,0.00032159,2,0.127869,0.049244,0.206495,0.859630,0.946297,0.772963,0.785377,0.867728,0.703025,0.009768,0.015682,0.031090,0.035173
1275,1244.768,0.235227,0.707583,0.826187,0.588978,20,0.00030865,2,0.127834,0.046954,0.208715,0.860900,0.948512,0.773289,0.788443,0.864979,0.711907,0.009521,0.015616,0.031280,0.034488
1300,1269.162,0.233614,0.712585,0.824569,0.600601,20,0.00024568,2,0.125600,0.049702,0.201499,0.863708,0.945696,0.781720,0.793586,0.865552,0.721621,0.010234,0.015128,0.031800,0.033333
1325,1292.998,0.236634,0.711281,0.820296,0.602267,20,0.00015235,2,0.126805,0.054054,0.199556,0.862363,0.941162,0.783564,0.793545,0.864636,0.722454,0.011184,0.014788,0.032799,0.033058
1350,1316.571,0.247459,0.708274,0.815366,0.601181,20,0.00019309,2,0.141653,0.061269,0.222037,0.850896,0.933877,0.767914,0.799994,0.865323,0.734666,0.012701,0.016566,0.034021,0.033787
1375,1340.269,0.244218,0.710601,0.816777,0.604425,20,0.00019369,2,0.144345,0.059437,0.229253,0.849965,0.935728,0.764202,0.804157,0.865323,0.742992,0.012139,0.016782,0.033492,0.033408
1400,1364.283,0.246924,0.706895,0.811850,0.601940,20,0.00014962,3,0.143951,0.057261,0.230641,0.850016,0.937461,0.762571,0.799554,0.858337,0.740772,0.011882,0.016730,0.034485,0.033482
1425,1387.882,0.241793,0.716712,0.818646,0.614778,20,0.00028182,4,0.143614,0.055199,0.232029,0.852718,0.939938,0.765498,0.810629,0.863834,0.757424,0.011549,0.017319,0.033220,0.032878
1450,1411.564,0.229896,0.723074,0.826862,0.619286,20,0.00010978,3,0.133720,0.047068,0.220372,0.861339,0.948438,0.774239,0.810770,0.865781,0.755759,0.009824,0.016303,0.031498,0.032045
1475,1435.450,0.231252,0.720668,0.821152,0.620183,20,0.00011781,3,0.129158,0.048213,0.210103,0.864117,0.946957,0.781277,0.805614,0.860742,0.750486,0.009941,0.015658,0.032482,0.031775
1500,1459.378,0.229369,0.720828,0.825360,0.616295,20,0.00024013,4,0.134048,0.048557,0.219539,0.860405,0.946874,0.773935,0.808517,0.865437,0.751596,0.009636,0.016214,0.031281,0.032195
1525,1482.927,0.229451,0.720902,0.825129,0.616674,20,0.00019196,3,0.134819,0.044549,0.225090,0.860651,0.950853,0.770450,0.808684,0.861887,0.755482,0.009116,0.016405,0.031511,0.032168
1550,1506.811,0.235619,0.721264,0.823902,0.618627,20,0.00025352,5,0.136570,0.048328,0.224813,0.859099,0.947012,0.771186,0.810711,0.863720,0.757702,0.009909,0.017402,0.031861,0.032964
1575,1531.028,0.230820,0.720945,0.825254,0.616637,20,0.00006908,3,0.137238,0.046610,0.227866,0.858733,0.948799,0.768667,0.810433,0.863720,0.757147,0.009287,0.016858,0.031364,0.032487
1600,1554.920,0.227896,0.723624,0.828005,0.619242,20,0.00017481,2,0.134592,0.046038,0.223147,0.860980,0.949529,0.772431,0.811774,0.866125,0.757424,0.009230,0.016612,0.030838,0.032166
1625,1578.511,0.225249,0.724484,0.830774,0.618194,20,0.00018426,4,0.126183,0.044205,0.208160,0.866777,0.951514,0.782040,0.807188,0.867499,0.746878,0.008912,0.015858,0.030373,0.032282
1650,1602.547,0.224328,0.728180,0.830098,0.626263,20,0.00006850,2,0.126542,0.044091,0.208993,0.867637,0.951591,0.783683,0.811922,0.866697,0.757147,0.009063,0.015969,0.030602,0.031642
1675,1626.086,0.226210,0.723904,0.831307,0.616500,20,0.00005239,2,0.135000,0.045465,0.224535,0.860522,0.950288,0.770757,0.812014,0.869102,0.754926,0.009239,0.016339,0.030414,0.032189
1700,1649.275,0.227014,0.725788,0.829404,0.622171,20,0.00005811,2,0.131755,0.049244,0.214266,0.862747,0.946444,0.779050,0.812864,0.870247,0.755482,0.009742,0.016316,0.030589,0.032040
1725,1672.877,0.222676,0.730557,0.836457,0.624658,20,0.00005831,2,0.130216,0.044778,0.215654,0.865040,0.951259,0.778822,0.816640,0.873912,0.759367,0.009190,0.016507,0.029429,0.031934
1750,1696.311,0.221737,0.730778,0.841150,0.620406,20,0.00004931,2,0.131729,0.047526,0.215931,0.863141,0.948822,0.777460,0.817749,0.881127,0.754371,0.009627,0.016570,0.028473,0.032329
1775,1719.687,0.226122,0.726457,0.840184,0.612730,20,0.00014604,3,0.141595,0.044778,0.238412,0.856194,0.951465,0.760924,0.818309,0.877806,0.758812,0.009223,0.017732,0.028781,0.033081
1800,1743.354,0.223238,0.730194,0.843462,0.616926,20,0.00017690,3,0.138558,0.043976,0.233139,0.858931,0.952434,0.765429,0.820655,0.880554,0.760755,0.008840,0.017836,0.027952,0.033081
1825,1767.093,0.224198,0.731940,0.841506,0.622373,20,0.00026149,3,0.137205,0.046267,0.228143,0.860104,0.950074,0.770134,0.822401,0.880440,0.764363,0.009324,0.017717,0.028369,0.032782
1850,1790.792,0.218029,0.737557,0.844576,0.630539,20,0.00032961,4,0.132786,0.044091,0.221482,0.864520,0.952381,0.776658,0.826003,0.881814,0.770192,0.009125,0.016985,0.027940,0.031604
1875,1814.882,0.223784,0.732845,0.847469,0.618222,20,0.00039665,4,0.147040,0.045121,0.248959,0.853855,0.951526,0.756184,0.828921,0.885708,0.772134,0.009049,0.018962,0.027184,0.033313
1900,1838.695,0.222579,0.733947,0.849414,0.618479,20,0.00025704,2,0.150657,0.045694,0.255620,0.851713,0.951073,0.752353,0.832401,0.888227,0.776575,0.009221,0.019046,0.026874,0.033125
1925,1862.775,0.223387,0.733219,0.850307,0.616130,20,0.00027480,3,0.152657,0.045809,0.259506,0.850204,0.951010,0.749397,0.832639,0.889258,0.776020,0.009206,0.019409,0.026632,0.033459
1950,1886.713,0.219792,0.737089,0.853319,0.620858,20,0.00029773,3,0.145994,0.043862,0.248127,0.855265,0.953069,0.757461,0.832828,0.890747,0.774910,0.008922,0.018816,0.026326,0.033000
1975,1910.711,0.219488,0.736096,0.854155,0.618037,20,0.00038037,2,0.150772,0.045923,0.255620,0.851665,0.951109,0.752220,0.834700,0.893381,0.776020,0.009301,0.018810,0.026090,0.032928
2000,1934.761,0.219037,0.737305,0.854526,0.620084,20,0.00034711,2,0.146549,0.043862,0.249237,0.854853,0.953133,0.756574,0.833319,0.892006,0.774632,0.008880,0.018829,0.026031,0.033046
2025,1958.932,0.218797,0.738574,0.856142,0.621006,20,0.00037979,3,0.144029,0.046038,0.242021,0.856134,0.951107,0.761161,0.833429,0.895557,0.771302,0.009290,0.018684,0.025661,0.033196
2050,1983.184,0.220451,0.736717,0.857658,0.615776,20,0.00040069,2,0.151851,0.047526,0.256175,0.850485,0.949758,0.751213,0.835971,0.898420,0.773522,0.009328,0.019527,0.025231,0.033732
2075,2006.972,0.217056,0.739076,0.862243,0.615910,20,0.00038959,2,0.152657,0.045809,0.259506,0.850493,0.951656,0.749330,0.838742,0.901741,0.775742,0.009282,0.019336,0.024603,0.033350
2100,2030.760,0.225041,0.736190,0.860161,0.612218,20,0.00049721,2,0.159545,0.051535,0.267555,0.844856,0.946095,0.743617,0.840255,0.904489,0.776020,0.010190,0.020631,0.024926,0.034561
2125,2054.501,0.224340,0.735575,0.862681,0.608469,20,0.00038202,2,0.164875,0.051649,0.278102,0.841365,0.946136,0.736593,0.842462,0.907238,0.777685,0.009958,0.021128,0.024191,0.034957
2150,2078.140,0.228309,0.732075,0.864409,0.599742,20,0.00057265,3,0.171340,0.051535,0.291146,0.836549,0.946346,0.726752,0.841655,0.908956,0.774355,0.010225,0.021819,0.024187,0.035760
2175,2101.833,0.219562,0.734954,0.865729,0.604180,20,0.00044377,2,0.162351,0.049931,0.274771,0.842490,0.947928,0.737052,0.839574,0.908956,0.770192,0.009427,0.020310,0.023518,0.034698
2200,2125.627,0.224657,0.735274,0.867051,0.603497,20,0.00043084,1,0.160769,0.051764,0.269775,0.842953,0.946286,0.739620,0.839119,0.911933,0.766306,0.010501,0.020682,0.023893,0.035300
2225,2149.432,0.218584,0.737616,0.866202,0.609031,20,0.00045933,1,0.155569,0.051077,0.260061,0.846887,0.946879,0.746894,0.838930,0.910444,0.767416,0.009664,0.019898,0.023391,0.034582
2250,2173.577,0.222316,0.738708,0.870687,0.606729,20,0.00041240,2,0.161219,0.052107,0.270330,0.843258,0.946179,0.740336,0.843401,0.916056,0.770747,0.010658,0.020793,0.023231,0.035052
2275,2197.513,0.225933,0.735822,0.870266,0.601379,20,0.00045772,2,0.170157,0.052222,0.288093,0.837480,0.946048,0.728911,0.845172,0.915712,0.774632,0.010321,0.022078,0.023040,0.035965
2300,2220.306,0.224677,0.736495,0.869475,0.603516,20,0.00041674,2,0.164146,0.049359,0.278934,0.841613,0.948678,0.734548,0.842124,0.912391,0.771857,0.010111,0.021342,0.023505,0.035563
2325,2243.013,0.227305,0.734126,0.867177,0.601074,20,0.00041687,2,0.169352,0.046725,0.291979,0.838899,0.951044,0.726753,0.842135,0.907696,0.776575,0.009657,0.022061,0.023980,0.035832
2350,2265.790,0.229152,0.731505,0.865324,0.597686,20,0.00044543,2,0.173733,0.051878,0.295587,0.834907,0.946078,0.723735,0.842285,0.910215,0.774355,0.010045,0.022262,0.023867,0.036259
2375,2289.106,0.223762,0.735786,0.870538,0.601034,20,0.00053902,1,0.168750,0.049130,0.288371,0.838801,0.948953,0.728650,0.843831,0.913307,0.774355,0.009841,0.021674,0.022998,0.035705
